Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
201878,11.28,0.29,2711,0.00,0.00,16,-16.48,-17.50,25.79,-3.87,0.64,185
202065,11.67,0.29,2566,0.00,0.00,16,-15.08,-15.50,24.71,-3.56,0.64,185
202237,11.89,0.29,2445,0.00,0.00,16,-14.02,-14.50,23.44,-3.25,0.64,185
202425,11.98,0.29,2390,0.00,0.00,16,-13.67,-14.50,25.52,-2.94,0.64,185
202612,12.13,0.29,2350,0.00,0.00,16,-13.32,-14.00,23.06,-2.63,0.64,185
202784,11.83,0.30,2300,0.00,0.00,16,-13.32,-13.50,22.51,-2.63,0.64,185
202972,11.99,0.33,2249,0.00,0.00,16,42.58,-13.00,23.93,-2.32,0.70,185
203159,12.00,0.31,2960,0.00,0.00,16,43.63,43.50,30.94,-3.56,0.82,185
203331,12.60,0.30,3259,0.00,0.00,16,43.28,43.50,31.95,-4.18,0.84,185
203518,12.12,0.36,3138,0.00,0.00,16,41.17,42.50,33.83,-4.18,0.90,187
203706,11.73,0.46,1825,0.00,0.00,16,33.79,25.00,27.72,-1.70,0.94,185
203878,11.30,0.42,1954,0.00,0.00,16,36.95,32.00,27.80,-1.08,0.98,185
204065,12.25,0.44,2148,0.00,0.00,16,35.20,29.00,32.72,-0.77,1.02,187
204253,12.37,0.47,2220,0.00,0.00,16,31.68,30.00,32.87,0.77,1.08,185
204425,12.43,0.49,2224,0.00,0.00,16,28.87,31.00,35.56,2.32,1.14,185
204612,12.36,0.53,2278,0.00,0.00,16,25.35,28.00,39.06,3.56,1.18,185
204799,12.12,0.57,2281,0.00,0.00,16,23.24,26.00,43.37,6.65,1.32,185
204971,11.90,0.57,2354,0.00,0.00,16,25.35,22.50,46.07,6.96,1.26,185
205159,11.95,0.53,2352,0.00,0.00,16,27.81,25.50,42.40,0.77,1.08,187
205346,12.04,0.47,2435,0.00,0.00,16,33.09,31.00,38.53,-1.39,0.98,187
205518,12.27,0.46,2458,0.00,0.00,16,33.09,33.00,37.79,-3.25,0.96,187
205706,12.27,0.44,2513,0.00,0.00,16,35.90,34.00,36.43,-3.25,0.94,187
205893,12.39,0.42,2552,0.00,0.00,16,37.30,36.00,36.06,-3.25,0.90,187
206065,12.24,0.39,2579,0.00,0.00,16,39.41,38.00,35.06,-3.56,0.84,187
206253,12.33,0.36,2602,0.00,0.00,16,41.52,41.50,31.50,-3.56,0.82,187
206440,12.46,0.35,2639,0.00,0.00,16,42.93,42.50,30.38,-3.56,0.78,187
206612,12.04,0.32,2642,0.00,0.00,16,43.63,43.00,29.19,-3.87,0.70,187
206799,12.04,0.31,2555,0.00,0.00,16,-15.43,-16.50,25.01,-3.87,0.66,187
206987,11.82,0.29,2660,0.00,0.00,16,-15.78,-16.50,25.01,-3.87,0.64,187
207159,11.84,0.28,2639,0.00,0.00,16,-15.78,-16.50,24.22,-3.87,0.64,187
207346,11.99,0.27,2638,0.00,0.00,16,-15.78,-16.00,23.54,-3.56,0.64,187
207534,12.11,0.27,2589,0.00,0.00,16,-15.78,-15.50,23.63,-3.56,0.64,187
207706,12.40,0.27,2588,0.00,0.00,16,-15.43,-15.50,24.22,-3.56,0.64,187
207893,12.23,0.27,2564,0.00,0.00,16,-15.08,-15.50,23.44,-3.56,0.64,187
208080,12.23,0.28,2546,0.00,0.00,16,-14.73,-15.50,23.63,-3.56,0.64,187
208252,12.21,0.27,2524,0.00,0.00,16,-14.73,-15.00,22.76,-3.56,0.64,187
208440,12.53,0.28,2490,0.00,0.00,16,-14.73,-15.00,22.96,-3.25,0.64,187
208627,12.27,0.27,2492,0.00,0.00,16,-14.38,-14.50,23.06,-3.25,0.64,187
208799,12.46,0.29,2450,0.00,0.00,16,-14.02,-14.50,23.63,-2.94,0.64,187
208987,12.27,0.29,2421,0.00,0.00,16,4.26,-14.50,22.78,-2.94,0.64,187
209174,12.50,0.15,2322,0.00,0.00,16,4.26,4.00,5.67,-2.94,0.64,187
209346,20.42,0.11,2336,0.00,0.00,16,4.26,4.00,8.14,-2.63,0.64,187
209534,24.08,0.11,2307,0.00,0.00,16,4.26,3.50,8.36,-2.63,0.64,187
209721,23.87,0.09,2296,0.00,0.00,16,3.91,3.50,7.41,-2.63,0.64,187
209908,24.00,0.09,2250,0.00,0.00,16,3.91,3.50,6.88,-2.32,0.64,187
210080,23.83,0.10,2216,0.00,0.00,16,3.91,3.50,6.66,-2.32,0.64,187
210271,23.94,0.11,2184,0.00,0.00,16,3.91,3.50,7.70,-2.32,0.64,187
210443,23.87,0.09,2160,0.00,0.00,16,3.55,3.50,7.14,-2.01,0.64,187
210630,24.32,0.10,2124,0.00,0.00,16,3.55,3.50,7.14,-2.01,0.64,187
210817,24.05,0.10,2085,0.00,0.00,16,3.55,3.50,7.29,-1.70,0.64,187
210989,23.95,0.11,2052,0.00,0.00,16,3.55,3.50,7.26,-1.70,0.64,187
211177,23.89,0.11,2046,0.00,0.00,16,3.55,3.50,7.17,-1.70,0.64,187
211364,24.07,0.11,2004,0.00,0.00,16,3.55,3.50,6.92,-1.70,0.64,187
211552,23.77,0.11,1991,0.00,0.00,16,3.55,3.50,7.10,-1.39,0.64,187
211724,24.15,0.11,1942,0.00,0.00,16,3.91,3.50,6.88,-1.39,0.64,187
211911,23.88,0.10,1928,0.00,0.00,16,3.91,3.50,6.73,-1.39,0.64,187
212083,24.19,0.11,1905,0.00,0.00,16,4.26,4.00,6.66,-1.39,0.64,187
212271,24.08,0.11,1880,0.00,0.00,16,4.26,4.00,6.55,-1.39,0.64,187
212458,24.21,0.11,1839,0.00,0.00,16,4.61,4.00,6.55,-1.39,0.64,187
212635,24.36,0.11,1808,0.00,0.00,16,4.61,4.50,6.55,-1.39,0.64,187
212822,24.25,0.10,1799,0.00,0.00,16,4.96,12.00,6.48,-1.39,0.64,187
212994,24.22,0.11,1774,0.00,0.00,16,5.31,11.50,6.22,-1.39,0.64,187
213182,23.95,0.12,1721,0.00,0.00,16,5.31,13.00,6.77,-1.39,0.64,187
213369,23.92,0.13,1590,0.00,0.00,16,6.72,13.50,6.44,-1.39,0.64,187
213556,23.97,0.15,1280,0.00,0.00,16,7.42,15.00,6.70,-1.39,0.64,187
213728,24.47,0.15,1236,0.00,0.00,16,7.42,15.50,6.62,-1.39,0.64,187
213916,23.61,0.13,1296,0.00,0.00,16,7.42,9.00,5.68,-1.39,0.64,187
214088,20.21,0.14,1290,0.00,0.00,16,7.42,12.50,5.94,-1.39,0.64,187
214275,16.62,0.14,1298,0.00,0.00,16,7.42,9.50,6.00,-1.39,0.64,187
214463,15.60,0.14,1286,0.00,0.00,16,7.42,8.00,5.74,-1.39,0.64,187
214639,15.12,0.14,1281,0.00,0.00,16,7.42,8.00,5.91,-1.39,0.64,187
214827,15.00,0.13,1283,0.00,0.00,16,7.42,7.50,5.65,-1.39,0.64,187
214999,14.93,0.14,1264,0.00,0.00,16,7.42,8.00,5.81,-1.39,0.64,187
215187,14.87,0.14,1269,0.00,0.00,16,7.42,8.00,5.74,-1.39,0.64,187
215374,14.98,0.14,1255,0.00,0.00,16,7.42,9.50,5.65,-1.39,0.64,187
215561,14.95,0.14,1249,0.00,0.00,16,7.42,9.50,5.78,-1.39,0.64,187
215733,15.00,0.13,1243,0.00,0.00,16,7.42,9.50,5.52,-1.39,0.64,187
215921,14.94,0.14,1240,0.00,0.00,16,7.42,9.50,5.59,-1.39,0.64,187
216108,14.85,0.13,1232,0.00,0.00,16,7.42,9.00,5.59,-1.39,0.64,187
216296,14.97,0.13,1231,0.00,0.00,16,7.42,9.50,5.59,-1.39,0.64,187
216468,15.00,0.13,1227,0.00,0.00,16,7.42,9.50,5.40,-1.39,0.64,187
216655,14.89,0.14,1206,0.00,0.00,16,7.42,9.00,5.46,-1.39,0.64,187
216827,14.90,0.13,1230,0.00,0.00,16,7.42,7.50,5.52,-1.39,0.64,187
217015,15.06,0.13,1228,0.00,0.00,16,7.42,8.00,5.40,-1.39,0.64,187
217202,14.98,0.14,1219,0.00,0.00,16,7.42,8.00,5.52,-1.39,0.64,187
217374,14.79,0.13,1230,0.00,0.00,16,7.42,6.50,5.40,-1.39,0.64,187
217561,14.58,0.13,1216,0.00,0.00,16,7.42,8.50,5.33,-1.39,0.64,187
217749,14.49,0.13,1210,0.00,0.00,16,7.42,9.00,5.36,-1.08,0.64,187
217921,14.74,0.14,1191,0.00,0.00,16,7.42,9.50,5.46,-1.39,0.64,187
218108,14.77,0.14,1206,0.00,0.00,16,7.42,7.50,5.46,-1.39,0.64,187
218296,14.67,0.14,1200,0.00,0.00,16,7.42,8.00,5.52,-1.39,0.64,187
218483,14.62,0.14,1206,0.00,0.00,16,7.42,7.00,5.52,-1.39,0.64,187
218655,14.53,0.14,1200,0.00,0.00,16,7.42,7.00,5.59,-1.39,0.64,187
218847,14.44,0.14,1216,0.00,0.00,16,7.42,6.00,5.55,-1.39,0.64,187
219019,14.37,0.14,1214,0.00,0.00,16,7.42,6.50,5.55,-1.39,0.64,187
219207,14.42,0.14,1205,0.00,0.00,16,7.42,7.50,5.62,-1.39,0.64,187
219378,14.51,0.14,1213,0.00,0.00,16,7.42,8.00,5.72,-1.39,0.64,187
219566,14.44,0.14,1211,0.00,0.00,16,7.42,7.00,5.72,-1.39,0.64,187
219753,14.41,0.14,1218,0.00,0.00,16,7.42,6.50,5.72,-1.39,0.64,187
219941,14.42,0.14,1210,0.00,0.00,16,7.42,7.50,5.74,-1.39,0.64,187
220113,14.49,0.14,1206,0.00,0.00,16,7.42,6.50,5.85,-1.39,0.64,187
220300,14.56,0.14,1218,0.00,0.00,16,7.42,6.00,5.87,-1.39,0.64,187
220488,14.53,0.14,1228,0.00,0.00,16,7.42,6.00,5.78,-1.39,0.64,187
220660,14.56,0.14,1219,0.00,0.00,16,7.42,6.00,5.81,-1.39,0.64,187
220847,14.67,0.14,1217,0.00,0.00,16,7.42,6.00,5.85,-1.39,0.64,187
221033,14.67,0.14,1229,0.00,0.00,16,7.42,6.50,5.91,-1.39,0.64,187
221221,14.68,0.14,1223,0.00,0.00,16,7.42,6.00,5.85,-1.39,0.64,187
221393,14.60,0.14,1235,0.00,0.00,16,7.42,6.00,5.85,-1.39,0.64,187
221580,14.49,0.14,1235,0.00,0.00,16,7.42,6.00,5.87,-1.39,0.64,187
221768,14.59,0.14,1236,0.00,0.00,16,7.42,6.00,5.85,-1.39,0.64,187
221940,14.72,0.14,1230,0.00,0.00,16,7.42,8.00,5.78,-1.39,0.64,187
222127,14.79,0.14,1244,0.00,0.00,16,7.42,5.50,5.78,-1.39,0.64,187
222318,14.79,0.14,1236,0.00,0.00,16,7.42,6.50,5.85,-1.39,0.64,187
222490,14.72,0.14,1248,0.00,0.00,16,7.42,5.50,5.78,-1.39,0.64,187
222678,14.70,0.14,1231,0.00,0.00,16,7.42,8.00,5.91,-1.39,0.64,187
222865,14.74,0.14,1242,0.00,0.00,16,7.42,7.00,5.91,-1.39,0.64,187
223037,14.68,0.14,1234,0.00,0.00,16,7.42,7.00,5.87,-1.39,0.64,187
223225,14.51,0.14,1238,0.00,0.00,16,7.42,7.00,5.91,-1.39,0.64,187
223397,14.44,0.14,1246,0.00,0.00,16,7.42,6.00,5.81,-1.39,0.64,187
223584,14.58,0.14,1235,0.00,0.00,16,7.42,7.00,5.78,-1.39,0.64,187
223772,14.65,0.14,1239,0.00,0.00,16,7.42,8.00,5.78,-1.39,0.64,187
223947,14.63,0.14,1235,0.00,0.00,16,7.42,7.50,5.85,-1.39,0.64,187
224134,14.67,0.14,1236,0.00,0.00,16,10.59,7.00,5.94,-1.39,0.64,187
224322,14.60,0.14,1268,0.00,0.00,16,10.59,9.00,5.85,-1.39,0.64,187
224494,14.42,0.14,1269,0.00,0.00,16,10.59,8.50,5.72,-1.39,0.64,187
224686,14.44,0.14,1252,0.00,0.00,16,10.59,9.50,5.78,-1.39,0.64,187
224858,14.65,0.14,1269,0.00,0.00,16,10.59,8.00,5.78,-1.39,0.64,187
225045,14.79,0.14,1269,0.00,0.00,16,10.59,9.00,5.74,-1.39,0.64,187
225232,14.63,0.14,1266,0.00,0.00,16,10.59,10.50,5.74,-1.39,0.64,187
225420,14.56,0.13,1239,0.00,0.00,16,10.59,9.50,5.59,-1.39,0.64,187
225596,14.77,0.13,1252,0.00,0.00,16,10.59,10.50,5.59,-1.39,0.64,187
225783,15.00,0.13,1252,0.00,0.00,16,10.59,10.50,5.55,-1.39,0.64,187
225971,15.16,0.13,1247,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,187
226143,15.27,0.13,1241,0.00,0.00,16,10.59,12.00,5.52,-1.39,0.64,187
226330,15.33,0.13,1243,0.00,0.00,16,10.59,10.00,5.52,-1.39,0.64,187
226502,15.24,0.13,1244,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,187
226689,14.98,0.13,1253,0.00,0.00,16,10.59,9.50,5.59,-1.39,0.64,187
226877,14.87,0.13,1250,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,187
227049,14.65,0.13,1236,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,187
227236,14.70,0.13,1246,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,187
227424,14.79,0.13,1245,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,187
227611,14.75,0.13,1247,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,187
227787,14.53,0.13,1251,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,187
227974,14.49,0.13,1232,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,187
228146,14.53,0.13,1227,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,187
228333,14.74,0.13,1228,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,187
228521,14.77,0.13,1228,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,187
228693,14.70,0.13,1216,0.00,0.00,16,10.94,11.00,5.33,-1.39,0.64,187
228880,14.65,0.13,1228,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,187
229068,14.51,0.13,1224,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,187
229240,14.48,0.13,1212,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,187
229427,14.58,0.13,1223,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,187
229615,14.67,0.13,1213,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,187
229802,14.77,0.13,1210,0.00,0.00,16,10.94,10.00,5.33,-1.39,0.64,187
229974,14.79,0.13,1228,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,187
230161,14.85,0.13,1218,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,187
230349,14.87,0.13,1238,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,187
230521,14.85,0.13,1225,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,187
230708,14.87,0.13,1231,0.00,0.00,16,10.59,9.00,5.36,-1.39,0.64,187
230880,14.95,0.13,1228,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,187
231068,14.95,0.13,1224,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,189
231255,14.95,0.13,1224,0.00,0.00,16,10.59,11.50,5.46,-1.39,0.64,189
231442,14.98,0.13,1232,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,189
231614,14.87,0.13,1224,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,189
231802,14.79,0.13,1225,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,189
231989,14.74,0.13,1226,0.00,0.00,16,10.59,10.50,5.52,-1.39,0.64,189
232161,14.72,0.13,1236,0.00,0.00,16,10.59,9.00,5.46,-1.39,0.64,189
232349,14.70,0.13,1236,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,189
232536,14.77,0.13,1227,0.00,0.00,16,10.59,10.50,5.46,-1.39,0.64,189
232708,14.77,0.13,1234,0.00,0.00,16,10.59,10.00,5.52,-1.39,0.64,189
232896,14.79,0.13,1228,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,189
233083,14.74,0.13,1239,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,189
233255,14.65,0.13,1232,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189
233442,14.78,0.13,1232,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189
233630,14.87,0.13,1230,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,189
233817,14.82,0.13,1230,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,189
233989,14.82,0.13,1232,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189
234177,14.77,0.13,1235,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,189
234364,14.69,0.13,1230,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,189
234536,14.69,0.13,1228,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189
234724,14.72,0.13,1236,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,189
234911,14.75,0.13,1239,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189
235083,14.63,0.13,1245,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,189
235270,14.63,0.13,1240,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,189
235458,14.60,0.13,1243,0.00,0.00,16,10.59,8.00,5.36,-1.39,0.64,189
235645,14.58,0.13,1234,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,189
235817,14.72,0.13,1242,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,189
236005,14.84,0.13,1240,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,189
236192,14.84,0.13,1236,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,189
236364,14.79,0.13,1236,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,189
236552,14.70,0.13,1236,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,189
236739,14.72,0.13,1240,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,189
236911,14.46,0.13,1238,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,189
237098,14.53,0.12,1228,0.00,0.00,16,10.59,11.00,5.10,-1.39,0.64,189
237286,14.81,0.13,1229,0.00,0.00,16,10.59,11.00,5.14,-1.39,0.64,189
237458,15.01,0.12,1244,0.00,0.00,16,10.59,10.50,5.17,-1.39,0.64,189
237645,15.33,0.12,1243,0.00,0.00,16,10.59,9.50,5.17,-1.39,0.64,190
237833,15.25,0.12,1254,0.00,0.00,16,10.59,8.00,5.21,-1.39,0.64,190
238005,14.96,0.12,1242,0.00,0.00,16,10.59,10.00,5.14,-1.39,0.64,190
238192,14.82,0.12,1258,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,190
238380,14.56,0.16,1258,0.00,0.00,16,11.29,9.50,6.09,-1.39,0.70,190
238551,14.39,0.20,1325,0.00,0.00,16,15.86,13.50,8.69,-1.39,0.76,190
238739,13.12,0.20,1518,0.00,0.00,16,25.70,22.00,10.45,-1.39,0.80,190
238926,12.80,0.22,1785,0.00,0.00,16,34.14,32.00,12.90,-1.39,0.82,190
239114,14.75,0.23,1943,0.00,0.00,16,37.66,36.00,15.11,-1.39,0.86,190
239286,14.60,0.25,1998,0.00,0.00,16,39.06,38.50,16.29,-1.39,0.88,190
239473,14.20,0.27,1974,0.00,0.00,16,39.06,39.00,17.55,-1.39,0.90,190
239661,13.83,0.29,1898,0.00,0.00,16,37.30,37.00,17.71,-1.39,0.90,190
239833,14.03,0.31,1827,0.00,0.00,16,36.60,36.50,18.88,-1.39,0.92,190
240020,14.01,0.31,1840,0.00,0.00,16,37.30,36.50,19.35,-1.39,0.94,190
240208,13.95,0.33,1889,0.00,0.00,16,38.36,38.00,20.32,-1.39,0.96,190
240395,13.70,0.32,1947,0.00,0.00,16,39.06,39.00,20.92,-1.39,0.96,190
240567,13.89,0.32,1976,0.00,0.00,16,39.77,39.00,21.44,-1.08,0.96,190
240754,13.97,0.34,1942,0.00,0.00,16,39.06,39.00,21.98,-1.08,0.98,190
240926,13.84,0.35,1856,0.00,0.00,16,37.66,38.00,21.71,-1.08,0.98,190
241114,13.99,0.37,1801,0.00,0.00,16,36.60,36.50,21.54,-1.08,0.98,190
241301,13.81,0.34,1940,0.00,0.00,16,39.41,38.50,22.07,-0.77,0.98,190
241473,14.06,0.33,2099,0.00,0.00,16,41.17,40.00,23.34,-0.77,1.00,190
241661,14.32,0.32,2246,0.00,0.00,16,42.58,42.00,24.13,-1.08,1.00,190
241848,14.03,0.32,2358,0.00,0.00,16,44.34,43.50,24.90,-1.70,1.00,190
242020,13.89,0.33,2498,0.00,0.00,16,43.98,43.50,27.15,-2.01,1.00,190
242207,13.55,0.31,2642,0.00,0.00,16,43.98,43.50,27.68,-3.25,0.98,190
242395,13.56,0.29,2763,0.00,0.00,16,43.98,43.50,26.51,-4.18,0.96,190
242568,13.47,0.26,2882,0.00,0.00,16,44.34,43.50,26.10,-4.18,0.80,190
242755,11.72,0.13,2816,0.00,0.00,16,20.43,28.00,9.74,-4.18,0.64,190
242943,11.38,0.15,2674,0.00,0.00,16,4.96,5.50,12.30,-3.87,0.64,190
243115,14.50,0.14,2350,0.00,0.00,16,3.91,4.00,10.84,-3.25,0.64,190
243302,20.68,0.15,2036,0.00,0.00,16,3.55,3.50,9.88,-1.70,0.64,190
243490,23.60,0.15,1803,0.00,0.00,16,5.66,13.00,8.36,-1.39,0.64,190
243662,24.06,0.16,1513,0.00,0.00,16,7.07,14.50,7.86,-1.39,0.64,190
243849,23.74,0.17,1259,0.00,0.00,16,7.42,15.50,7.29,-1.39,0.64,190
244037,23.92,0.15,1398,0.00,0.00,16,7.07,6.50,6.73,-1.39,0.64,190
244208,22.86,0.15,1385,0.00,0.00,16,7.07,6.50,6.92,-1.39,0.64,190
244396,16.30,0.15,1395,0.00,0.00,16,7.07,4.50,6.88,-1.39,0.64,192
244583,15.17,0.14,1388,0.00,0.00,16,7.07,6.00,6.66,-1.39,0.64,192
244755,14.51,0.14,1386,0.00,0.00,16,7.07,6.50,6.55,-1.39,0.64,192
244943,14.32,0.14,1371,0.00,0.00,16,7.07,6.50,6.33,-1.39,0.64,192
245130,14.39,0.13,1384,0.00,0.00,16,7.07,8.00,6.11,-1.39,0.64,192
245318,14.58,0.13,1376,0.00,0.00,16,7.07,7.00,6.04,-1.39,0.64,192
245490,14.75,0.13,1360,0.00,0.00,16,7.07,8.00,5.87,-1.39,0.64,192
245677,14.83,0.13,1354,0.00,0.00,16,7.07,8.00,5.94,-1.39,0.68,192
245864,14.87,0.18,1369,0.00,0.00,16,10.59,8.00,5.50,-1.39,0.72,192
246036,14.70,0.17,1475,0.00,0.00,16,16.91,13.50,8.47,-1.39,0.74,192
246224,13.07,0.16,1655,0.00,0.00,16,25.00,22.50,8.99,-1.39,0.74,192
246411,14.53,0.15,1775,0.00,0.00,16,32.03,31.00,9.26,-1.39,0.74,192
246583,14.90,0.16,1839,0.00,0.00,16,32.73,32.00,9.75,-1.39,0.76,192
246771,14.79,0.17,1848,0.00,0.00,16,33.09,33.00,10.13,-1.39,0.76,192
246958,14.23,0.17,1822,0.00,0.00,16,32.03,32.50,10.43,-1.39,0.78,192
247130,14.33,0.21,1640,0.00,0.00,16,29.57,30.50,10.64,-1.39,0.78,192
247333,14.11,0.22,1515,0.00,0.00,16,28.52,28.50,11.19,-1.39,0.78,192
247521,13.58,0.23,1543,0.00,0.00,16,28.87,28.50,11.66,-1.39,0.80,192
247693,13.64,0.25,1566,0.00,0.00,16,29.22,29.00,12.70,-1.39,0.80,192
247880,13.95,0.24,1617,0.00,0.00,16,29.92,29.50,13.01,-1.39,0.82,192
248052,13.93,0.25,1613,0.00,0.00,16,30.62,29.50,13.26,-1.39,0.82,192
248239,14.60,0.24,1651,0.00,0.00,16,30.98,30.50,13.09,-1.39,0.82,192
248427,14.79,0.24,1684,0.00,0.00,16,31.68,30.50,13.64,-1.39,0.82,192
248614,14.44,0.23,1694,0.00,0.00,16,32.03,32.00,15.30,-1.39,0.80,192
248786,14.12,0.21,1750,0.00,0.00,16,33.09,32.50,12.63,-1.39,0.80,192
248974,14.35,0.20,1797,0.00,0.00,16,33.44,33.00,10.78,-1.39,0.76,192
249161,14.03,0.18,1796,0.00,0.00,16,32.38,32.50,10.03,-1.39,0.76,192
249333,13.35,0.17,1826,0.00,0.00,16,32.73,32.00,10.07,-1.39,0.76,192
249521,14.10,0.16,1841,0.00,0.00,16,32.38,32.50,9.84,-1.39,0.76,192
249696,14.39,0.15,1882,0.00,0.00,16,32.38,32.50,9.31,-1.39,0.74,192
249883,14.69,0.15,1873,0.00,0.00,16,33.09,32.50,9.44,-1.39,0.74,192
250072,14.63,0.15,1902,0.00,0.00,16,33.44,32.50,9.53,-1.39,0.74,194
250244,14.25,0.14,1952,0.00,0.00,16,33.44,33.00,9.26,-1.39,0.74,194
250433,14.44,0.15,1967,0.00,0.00,16,34.14,33.00,9.13,-1.39,0.74,194
250605,14.97,0.15,1962,0.00,0.00,16,34.14,33.50,9.74,-1.39,0.76,194
250795,14.79,0.14,1983,0.00,0.00,16,33.79,34.00,9.56,-1.39,0.76,194
250982,14.22,0.14,2003,0.00,0.00,16,34.49,33.50,9.53,-1.39,0.76,194
251154,14.76,0.14,2040,0.00,0.00,16,34.84,34.00,9.75,-1.70,0.76,194
251342,15.03,0.15,2031,0.00,0.00,16,34.84,34.00,9.70,-1.70,0.76,194
251529,15.03,0.15,2040,0.00,0.00,16,35.55,34.50,10.23,-1.70,0.76,194
251706,14.65,0.15,2074,0.00,0.00,16,35.55,35.00,10.23,-1.70,0.76,194
251893,14.13,0.15,2082,0.00,0.00,16,35.55,35.00,10.48,-1.70,0.76,194
252067,14.14,0.15,2087,0.00,0.00,16,35.55,35.00,10.23,-1.70,0.76,194
252255,14.72,0.15,2099,0.00,0.00,16,35.90,35.00,10.13,-2.01,0.76,194
252446,14.84,0.14,2121,0.00,0.00,16,35.55,35.50,10.23,-2.01,0.76,194
252618,14.84,0.13,2131,0.00,0.00,16,35.20,34.50,9.53,-2.01,0.76,194
252808,14.97,0.13,2142,0.00,0.00,16,35.20,34.50,9.61,-2.01,0.74,194
252980,15.36,0.13,2150,0.00,0.00,16,34.84,34.50,9.39,-2.01,0.74,194
253171,15.03,0.12,2160,0.00,0.00,16,34.84,34.00,8.91,-2.01,0.74,194
253343,14.70,0.12,2168,0.00,0.00,16,34.14,34.00,8.60,-2.01,0.72,194
253531,14.77,0.12,2166,0.00,0.00,16,34.49,33.50,8.56,-2.01,0.72,194
253718,15.24,0.12,2180,0.00,0.00,16,34.84,34.00,8.95,-2.01,0.72,194
253906,15.30,0.12,2182,0.00,0.00,16,34.49,34.00,8.69,-2.32,0.72,194
254082,14.79,0.12,2180,0.00,0.00,16,34.49,34.00,8.69,-2.32,0.74,194
254269,14.58,0.13,2187,0.00,0.00,16,35.20,34.50,9.13,-2.01,0.76,194
254441,14.58,0.14,2202,0.00,0.00,16,36.25,35.00,9.92,-2.32,0.78,194
261313,14.02,0.19,1817,0.00,0.00,16,33.44,32.50,11.19,-1.39,0.82,196
261486,14.76,0.20,1830,0.00,0.00,16,34.14,33.50,12.42,-1.39,0.82,196
261674,14.79,0.24,1838,0.00,0.00,16,35.20,34.00,14.28,-1.39,0.86,196
261861,14.56,0.26,1854,0.00,0.00,16,35.90,35.50,15.77,-1.39,0.88,196
