Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
63316,0.78,0.00,14.13,8,0.31,1340,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.51,-9.24,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63412,1.56,0.00,14.36,8,0.32,1352,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63508,1.56,0.00,14.36,8,0.31,1355,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.51,-9.24,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63604,0.78,0.00,14.01,8,0.31,1340,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.51,-9.24,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63700,0.00,0.00,14.01,8,0.32,1348,57.1,20.1,0.00,0.00,12.38,16,11.29,12.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
63796,0.00,0.00,14.01,8,0.32,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
63891,0.00,0.00,13.78,8,0.32,1339,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.51,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
63988,0.00,0.00,14.01,8,0.32,1343,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
64084,0.00,0.00,14.01,8,0.31,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.24,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
64180,0.78,0.00,14.13,8,0.32,1351,57.1,20.1,0.00,0.00,12.38,16,10.94,13.00,75,5.51,-9.24,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64275,0.78,0.00,14.13,8,0.32,1342,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
64371,0.78,0.00,14.01,8,0.32,1352,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64467,0.78,0.00,14.24,8,0.32,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64564,0.78,0.00,14.13,8,0.32,1339,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64660,0.78,0.00,14.24,8,0.32,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64756,0.78,0.00,14.36,8,0.32,1336,57.1,20.1,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.26,7.13,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
64852,1.56,0.00,14.24,8,0.32,1333,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.17,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
64948,0.78,0.00,14.36,8,0.31,1348,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
65044,0.78,0.00,14.24,8,0.31,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
65140,1.56,0.00,14.47,8,0.31,1356,57.1,20.2,0.00,0.00,12.38,16,11.29,12.00,75,5.37,-9.26,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
65235,1.56,0.00,14.36,8,0.32,1348,57.2,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
65332,0.78,0.00,14.13,8,0.32,1345,57.2,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
65428,0.78,0.00,14.13,8,0.32,1338,57.2,20.2,0.00,0.00,12.38,16,10.94,14.00,75,5.37,-9.26,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
65524,0.78,0.00,14.13,8,0.32,1339,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.26,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
65619,2.34,0.00,14.24,8,0.32,1356,57.1,20.2,0.00,0.00,12.38,16,11.29,12.50,75,5.51,-9.26,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
65716,2.34,0.00,14.36,8,0.31,1351,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.26,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
65811,1.56,0.00,14.13,8,0.31,1340,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.28,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
65907,1.56,0.00,14.24,8,0.31,1354,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.26,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
66003,1.56,0.00,14.36,8,0.31,1344,57.2,20.2,0.00,0.00,12.38,16,14.10,13.00,75,5.37,-9.28,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
66099,2.34,0.00,14.36,8,0.31,1349,57.2,20.2,0.00,0.00,12.38,16,14.10,16.50,75,5.37,-9.26,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
66195,1.56,0.00,14.36,8,0.31,1359,57.2,20.2,0.00,0.00,12.38,16,14.10,15.50,75,5.37,-9.32,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
66290,1.56,0.00,14.13,8,0.31,1334,57.2,20.2,0.00,0.00,12.38,16,14.10,18.00,75,5.37,-9.30,7.06,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
66386,1.56,0.00,14.24,8,0.31,1354,57.1,20.2,0.00,0.00,12.38,16,14.10,15.50,75,5.37,-9.30,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
66483,1.56,0.00,14.01,8,0.32,1354,57.1,20.2,0.00,0.00,12.38,16,14.10,16.00,75,5.37,-9.32,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
66578,1.56,0.00,14.01,8,0.31,1364,57.2,20.2,0.00,0.00,12.38,16,14.10,16.50,75,5.37,-9.30,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
66674,1.56,0.00,14.24,8,0.31,1359,57.1,20.2,0.00,0.00,12.38,16,14.10,15.50,75,5.37,-9.32,7.09,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
66770,1.56,0.00,14.13,8,0.31,1356,57.1,20.2,0.00,0.00,12.38,16,14.10,16.00,75,5.37,-9.32,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
66866,1.56,0.00,14.13,8,0.31,1360,57.1,20.2,0.00,0.00,12.38,16,14.10,15.50,75,5.37,-9.28,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
66962,1.56,0.00,14.13,8,0.31,1362,57.2,20.2,0.00,0.00,12.38,16,14.10,15.50,75,5.37,-9.30,6.98,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
67059,0.78,0.00,13.90,8,0.31,1353,57.1,20.2,0.00,0.00,12.38,16,14.10,16.50,75,5.37,-9.32,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
67154,1.56,0.00,14.01,8,0.31,1362,57.1,20.2,0.00,0.00,12.38,16,14.10,16.00,75,5.37,-9.36,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
67250,1.56,0.00,14.01,8,0.31,1359,57.2,20.2,0.00,0.00,12.38,16,14.10,16.50,75,5.37,-9.36,7.02,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
67345,0.78,0.00,13.90,8,0.31,1354,57.1,20.2,0.00,0.00,12.38,16,11.29,16.50,75,5.37,-9.34,7.02,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
67441,0.78,0.00,14.13,8,0.31,1351,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
67538,1.56,0.00,14.24,8,0.31,1349,57.1,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
67634,1.56,0.00,14.24,8,0.31,1352,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.34,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
67729,0.78,0.00,14.13,8,0.31,1364,57.2,20.2,0.00,0.00,12.38,16,11.29,12.50,75,5.37,-9.32,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
67825,1.56,0.00,14.13,8,0.31,1352,57.2,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
67921,2.34,0.00,14.36,8,0.31,1356,57.2,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.34,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
68017,1.56,0.00,14.01,8,0.31,1358,57.2,20.2,0.00,0.00,12.38,16,11.29,12.50,75,5.37,-9.34,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
68113,1.56,0.00,14.13,8,0.31,1354,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
68209,0.78,0.00,14.13,8,0.31,1340,57.1,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
68304,0.78,0.00,14.01,8,0.31,1340,57.1,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
68401,1.56,0.00,14.24,8,0.31,1355,57.2,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
68496,1.56,0.00,14.36,8,0.31,1347,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,7.02,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
68592,1.56,0.00,14.24,8,0.31,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.34,6.98,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
68688,1.56,0.00,14.47,8,0.31,1343,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.34,7.02,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
68784,2.34,0.00,14.36,8,0.31,1356,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
68880,0.78,0.00,14.01,8,0.31,1361,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
68975,1.56,0.00,14.24,8,0.32,1344,57.1,20.2,0.00,0.00,12.38,16,10.94,14.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
69072,1.56,0.00,14.13,8,0.31,1339,57.1,20.2,0.00,0.00,12.38,16,10.94,15.50,75,5.37,-9.34,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
69168,2.34,0.00,14.36,8,0.31,1347,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.34,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
69263,1.56,0.00,14.13,8,0.31,1336,57.1,20.2,0.00,0.00,12.38,16,11.29,12.00,75,5.37,-9.34,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
69359,1.56,0.00,14.24,8,0.31,1349,57.1,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.34,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
69456,1.56,0.00,14.24,8,0.31,1356,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.34,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
69551,1.56,0.00,14.01,8,0.31,1345,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
69648,0.78,0.00,13.90,8,0.31,1362,57.1,20.2,0.00,0.00,12.38,16,11.29,12.50,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
69743,0.00,0.00,14.01,8,0.31,1348,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.98,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
69839,0.00,0.00,13.90,8,0.31,1342,57.2,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,7.02,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.10
69935,0.00,0.00,14.01,8,0.31,1353,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
70030,0.00,0.00,14.01,8,0.31,1342,57.1,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
70126,0.78,0.00,13.78,8,0.31,1354,57.2,20.2,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.34,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
70222,0.78,0.00,14.24,8,0.31,1351,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
70319,0.78,0.00,14.13,8,0.31,1353,57.1,20.2,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
70414,0.78,0.00,14.24,8,0.31,1355,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
70509,0.78,0.00,14.13,8,0.31,1339,57.2,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
70606,1.56,0.00,14.24,8,0.31,1351,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
70701,0.78,0.00,14.13,8,0.31,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
70798,0.78,0.00,14.01,8,0.31,1338,57.1,20.1,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
70893,0.78,0.00,14.36,8,0.30,1354,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
70988,0.78,0.00,14.36,8,0.31,1360,57.1,20.1,0.00,0.00,12.38,16,11.29,12.50,75,5.37,-9.38,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71085,0.78,0.00,14.13,8,0.31,1338,57.1,20.2,0.00,0.00,12.38,16,11.29,15.50,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71180,0.78,0.00,14.24,8,0.30,1364,57.1,20.2,0.00,0.00,12.38,16,11.29,12.50,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
71276,0.00,0.00,13.90,8,0.31,1371,57.1,20.2,0.00,0.00,12.38,16,11.29,11.50,75,5.37,-9.38,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
71373,0.78,0.00,14.01,8,0.31,1350,57.2,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71469,0.78,0.00,14.13,8,0.31,1345,57.2,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71565,0.78,0.00,14.01,8,0.31,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71661,0.78,0.00,14.13,8,0.31,1347,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71756,0.78,0.00,14.13,8,0.31,1330,57.2,20.2,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71852,1.56,0.00,14.36,8,0.31,1341,57.2,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
71948,1.56,0.00,14.47,8,0.31,1350,57.2,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
72044,1.56,0.00,14.36,8,0.31,1325,57.1,20.2,0.00,0.00,12.38,16,10.94,15.50,75,5.37,-9.36,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
72140,1.56,0.00,14.47,8,0.31,1345,57.1,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
72236,0.78,0.00,14.36,8,0.31,1337,57.1,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
72332,0.78,0.00,14.13,8,0.31,1338,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
72428,0.78,0.00,14.24,8,0.31,1343,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
72524,0.78,0.00,14.01,8,0.31,1344,57.1,20.2,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
72620,0.78,0.00,14.01,8,0.31,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
72716,1.56,0.00,14.24,8,0.31,1344,57.1,20.1,0.00,0.00,12.38,16,10.94,13.50,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
72812,1.56,0.00,14.01,8,0.31,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.38,6.95,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
72908,1.56,0.00,14.36,8,0.31,1343,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.87,1.54,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73004,1.56,0.00,14.13,8,0.31,1330,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73100,1.56,0.00,14.24,8,0.31,1333,57.1,20.2,0.00,0.00,12.38,16,10.94,14.00,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73195,1.56,0.00,14.24,8,0.31,1352,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
73292,1.56,0.00,14.24,8,0.31,1334,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
73388,1.56,0.00,14.36,8,0.31,1341,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73484,1.56,0.00,14.24,8,0.30,1360,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.98,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73580,0.78,0.00,14.13,8,0.31,1348,57.1,20.1,0.00,0.00,12.38,16,11.29,11.50,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73676,0.00,0.00,14.13,8,0.31,1346,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.36,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73773,0.78,0.00,14.01,8,0.31,1338,57.1,20.1,0.00,0.00,12.38,16,11.29,14.50,75,5.37,-9.38,6.95,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
73868,0.78,0.00,14.13,8,0.31,1352,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
73965,0.78,0.00,14.01,8,0.31,1347,57.1,20.2,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74060,0.78,0.00,14.01,8,0.30,1350,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74156,0.78,0.00,14.13,8,0.30,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.36,6.80,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74251,0.78,0.00,14.01,8,0.31,1328,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74348,0.78,0.00,14.13,8,0.31,1352,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74444,0.78,0.00,14.01,8,0.31,1354,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74540,1.56,0.00,14.36,8,0.30,1341,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.40,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
74636,2.34,0.00,14.47,8,0.31,1342,57.1,20.1,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
74732,2.34,0.00,14.47,8,0.31,1320,57.1,20.2,0.00,0.00,12.38,16,11.29,16.00,75,5.37,-9.38,6.91,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
74827,0.78,0.00,14.47,8,0.31,1338,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.80,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.60
74924,0.78,0.00,14.01,8,0.30,1340,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.50
75019,0.00,0.00,13.90,8,0.30,1342,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.80,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75115,0.78,0.00,14.13,8,0.31,1339,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75211,1.56,0.00,14.13,8,0.30,1350,57.2,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75307,0.78,0.00,14.24,8,0.31,1348,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.38,6.80,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75403,1.56,0.00,14.24,8,0.31,1348,57.1,20.2,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.38,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75499,1.56,0.00,14.13,8,0.30,1336,57.1,20.1,0.00,0.00,12.38,16,11.29,13.50,75,5.37,-9.40,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75595,1.56,0.00,14.13,8,0.30,1356,57.1,20.1,0.00,0.00,12.38,16,11.29,13.00,75,5.37,-9.40,6.80,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75691,0.78,0.00,14.13,8,0.31,1323,57.2,20.2,0.00,0.00,12.38,16,10.94,13.50,75,5.22,-9.44,6.87,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.40
75787,0.78,0.00,14.13,8,0.31,1334,57.2,20.2,0.00,0.00,12.38,16,11.29,15.00,75,5.37,-9.40,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.30
75882,0.78,0.00,14.13,8,0.30,1346,57.1,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.37,-9.42,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
75979,0.78,0.00,14.13,8,0.30,1336,57.2,20.2,0.00,0.00,12.38,16,11.29,14.00,75,5.22,-9.42,6.84,1.52,0.00,-1.70,0.00,0.64,0.00,0.00,14.20
