Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Battery Voltage (V),Alternator Duty (%)
483929,24.00,0.10,2296,0.00,0.00,16,2.50,1.00,4.06,7.94,-2.82,0.70,13.84,0.00
484121,23.77,0.12,2275,0.00,0.00,16,5.66,7.50,4.35,9.13,-2.82,0.74,13.84,0.00
484324,22.85,0.13,2257,0.00,0.00,16,8.48,10.00,4.50,9.17,-2.51,0.76,13.84,0.00
484511,15.27,0.17,2279,0.00,0.00,16,26.05,22.50,5.08,11.93,-2.51,0.82,13.84,0.00
484699,14.13,0.18,2264,0.00,0.00,16,31.68,32.00,6.09,13.52,-2.51,0.86,13.68,0.00
484886,13.90,0.21,2260,0.00,0.00,16,41.17,41.00,6.82,15.48,-2.51,0.88,13.76,0.00
485074,14.36,0.23,2249,0.00,0.00,16,41.52,41.50,7.40,16.81,-2.51,0.92,13.68,0.00
485265,14.59,0.26,2238,0.00,0.00,16,42.58,42.50,8.13,18.80,-2.51,0.94,13.84,0.00
485468,14.36,0.28,2258,0.00,0.00,16,43.63,43.50,8.71,21.01,-2.20,0.98,13.76,0.00
485645,14.47,0.29,2252,0.00,0.00,16,43.28,43.00,9.14,22.06,-2.20,0.98,13.76,0.00
485848,14.36,0.30,2236,0.00,0.00,16,42.93,42.50,9.43,22.67,-2.20,1.00,13.76,0.00
486036,14.36,0.30,2258,0.00,0.00,16,42.93,43.00,9.58,22.50,-1.60,1.00,13.76,0.00
486223,14.36,0.32,2242,0.00,0.00,16,42.58,42.50,9.72,23.74,-1.60,1.00,13.84,0.00
486411,14.24,0.30,2252,0.00,0.00,16,42.93,42.50,10.01,24.13,-1.60,1.00,13.76,0.00
486613,14.24,0.33,2249,0.00,0.00,16,42.58,42.50,10.01,24.51,-1.30,1.00,13.76,0.00
486789,14.01,0.32,2270,0.00,0.00,16,42.93,42.50,10.16,24.80,-1.30,1.00,13.84,0.00
486992,14.01,0.33,2257,0.00,0.00,16,42.58,42.50,10.30,24.71,-1.60,1.00,13.76,0.00
487180,13.78,0.33,2278,0.00,0.00,16,42.58,42.50,10.30,24.91,-1.30,1.00,13.84,0.00
487367,13.90,0.32,2268,0.00,0.00,16,42.93,42.50,10.30,24.22,-1.60,1.00,13.76,0.00
487554,14.13,0.33,2287,0.00,0.00,16,42.93,42.50,10.30,25.30,-1.30,1.00,13.76,0.00
487748,13.90,0.34,2284,0.00,0.00,16,42.93,42.50,10.30,25.59,-1.30,1.00,13.76,0.00
487935,13.67,0.33,2282,0.00,0.00,16,42.93,42.50,10.45,25.10,-1.30,1.00,13.76,0.00
488138,13.90,0.34,2285,0.00,0.00,16,42.93,42.50,10.45,25.68,-1.90,1.00,13.76,0.00
488326,14.13,0.33,2300,0.00,0.00,16,43.28,42.50,10.45,25.20,-1.30,1.00,13.68,0.00
488513,13.78,0.34,2295,0.00,0.00,16,42.58,42.50,10.45,24.41,-1.90,1.00,13.76,0.00
488701,13.67,0.33,2285,0.00,0.00,16,42.93,43.00,10.45,25.10,-1.30,1.00,13.68,0.00
488904,13.78,0.33,2330,0.00,0.00,16,43.28,43.00,10.45,25.99,-1.30,1.00,13.76,0.00
489080,14.01,0.33,2324,0.00,0.00,16,43.28,43.00,10.45,25.99,-1.30,1.00,13.68,0.00
489283,13.90,0.33,2333,0.00,0.00,16,43.28,43.00,10.45,25.89,-1.30,1.00,13.76,0.00
489471,13.90,0.34,2324,0.00,0.00,16,43.28,43.00,10.45,26.10,-1.30,1.00,13.76,0.00
489659,13.78,0.33,2330,0.00,0.00,16,43.28,43.00,10.30,25.70,-1.90,1.00,13.84,0.00
489854,14.01,0.28,2350,0.00,0.00,16,44.69,44.50,9.87,22.31,-2.82,0.94,13.76,0.00
490042,13.55,0.28,2354,0.00,0.00,16,44.69,44.50,9.43,21.18,-3.11,0.92,13.76,0.00
490233,14.01,0.27,2348,0.00,0.00,16,45.04,44.50,8.85,20.32,-3.11,0.90,13.84,0.00
490425,13.32,0.25,2369,0.00,0.00,16,44.34,44.50,8.56,20.06,-2.82,0.90,13.84,0.00
490613,13.78,0.25,2372,0.00,0.00,16,44.34,44.00,8.27,19.04,-3.11,0.90,13.84,0.00
490803,13.78,0.24,2373,0.00,0.00,16,43.98,43.50,8.13,19.11,-3.11,0.88,13.76,0.00
490991,13.90,0.24,2378,0.00,0.00,16,43.98,43.50,7.84,19.20,-3.11,0.88,13.84,0.00
491179,13.78,0.24,2373,0.00,0.00,16,43.98,43.50,7.84,18.65,-3.11,0.88,13.76,0.00
491366,13.67,0.24,2376,0.00,0.00,16,43.98,43.50,7.69,18.71,-3.11,0.88,13.76,0.00
491569,14.01,0.23,2381,0.00,0.00,16,43.98,43.50,7.69,18.49,-3.11,0.88,13.76,0.00
491756,14.01,0.23,2399,0.00,0.00,16,43.98,44.00,7.69,18.87,-3.11,0.88,13.68,0.00
491944,14.13,0.23,2401,0.00,0.00,16,43.98,43.50,7.55,18.50,-3.11,0.88,13.84,0.00
492147,14.13,0.23,2408,0.00,0.00,16,43.63,43.50,7.55,17.95,-3.11,0.86,13.76,0.00
492335,14.24,0.20,2402,0.00,0.00,16,42.93,42.50,7.25,16.36,-3.11,0.86,13.76,0.00
492522,14.70,0.21,2402,0.00,0.00,16,42.93,42.50,6.96,16.58,-3.11,0.84,13.76,0.00
492725,14.36,0.20,2408,0.00,0.00,16,41.52,40.00,6.82,15.77,-3.11,0.84,13.76,0.00
492914,14.24,0.19,2408,0.00,0.00,16,38.71,38.00,6.67,15.40,-3.11,0.84,13.76,0.00
493108,14.24,0.19,2414,0.00,0.00,16,38.71,39.50,6.53,15.70,-3.11,0.84,13.68,0.00
493300,14.47,0.19,2415,0.00,0.00,16,39.06,39.00,6.53,15.63,-3.11,0.82,13.76,0.00
493486,14.24,0.20,2422,0.00,0.00,16,40.47,37.50,6.53,15.48,-3.11,0.84,13.84,0.00
493677,14.01,0.19,2418,0.00,0.00,16,36.60,34.00,6.53,14.94,-3.11,0.84,13.76,0.00
493864,14.36,0.17,2428,0.00,0.00,16,26.05,35.50,6.53,15.18,-3.11,0.84,13.84,0.00
494060,14.81,0.19,2418,0.00,0.00,16,41.17,41.50,6.38,16.00,-3.11,0.84,13.84,0.00
494247,14.36,0.20,2420,0.00,0.00,16,41.52,41.50,6.38,16.00,-3.11,0.82,13.84,0.00
494434,13.78,0.19,2427,0.00,0.00,16,34.49,34.00,6.38,15.05,-3.11,0.84,13.84,0.00
494622,14.13,0.19,2430,0.00,0.00,16,36.25,38.00,6.38,15.62,-3.11,0.84,13.84,0.00
494825,14.24,0.19,2425,0.00,0.00,16,36.25,35.50,6.38,15.25,-3.42,0.82,13.76,0.00
495012,14.59,0.19,2420,0.00,0.00,16,36.25,39.00,6.38,15.69,-3.11,0.82,13.76,0.00
495200,14.24,0.20,2427,0.00,0.00,16,42.58,42.50,6.38,16.00,-3.42,0.84,13.76,0.00
495387,14.24,0.22,2433,0.00,0.00,16,43.28,43.50,6.67,16.82,-3.11,0.88,13.68,0.00
495590,14.13,0.23,2430,0.00,0.00,16,43.63,44.50,7.40,19.81,-3.11,0.94,13.76,0.00
495778,14.70,0.30,2419,0.00,0.00,16,45.04,45.00,8.56,23.63,-2.82,0.98,13.76,0.00
495966,14.01,0.32,2434,0.00,0.00,16,44.34,44.00,9.29,26.31,-1.60,1.02,13.76,0.00
496153,14.01,0.34,2440,0.00,0.00,16,43.98,43.50,10.01,27.68,-1.30,1.04,13.68,0.00
496349,14.13,0.37,2444,0.00,0.00,16,41.88,42.00,10.59,29.71,-0.08,1.06,13.76,0.00
496552,14.13,0.37,2451,0.00,0.00,16,40.12,40.00,11.03,31.49,-0.08,1.08,13.76,0.00
496724,14.47,0.39,2468,0.00,0.00,16,40.47,40.00,11.32,31.95,-0.08,1.08,13.76,0.00
496927,14.36,0.38,2478,0.00,0.00,16,40.82,40.50,11.46,30.05,-0.68,1.04,13.84,0.00
497114,14.36,0.35,2482,0.00,0.00,16,43.28,43.00,10.88,29.05,-1.30,1.00,13.84,0.00
497302,14.24,0.33,2489,0.00,0.00,16,43.98,43.50,10.30,27.26,-2.20,1.00,13.76,0.00
497490,14.01,0.32,2494,0.00,0.00,16,43.98,43.50,9.87,26.94,-2.82,0.98,13.84,0.00
497677,13.78,0.31,2478,0.00,0.00,16,44.34,44.00,9.72,25.89,-3.42,0.96,13.76,0.00
497869,13.78,0.31,2497,0.00,0.00,16,44.34,44.50,9.43,25.20,-3.42,0.96,13.84,0.00
498060,13.90,0.30,2502,0.00,0.00,16,44.69,44.50,9.29,25.01,-3.42,0.96,13.84,0.00
498247,13.67,0.28,2506,0.00,0.00,16,45.04,44.50,9.14,24.51,-3.42,0.96,13.76,0.00
498450,14.01,0.28,2493,0.00,0.00,16,45.04,45.00,9.14,23.16,-3.42,0.96,13.76,0.00
498638,13.90,0.29,2496,0.00,0.00,16,44.69,45.00,9.14,23.93,-3.42,0.96,13.76,0.00
498826,13.90,0.29,2497,0.00,0.00,16,45.04,44.50,9.00,24.23,-3.42,0.94,13.68,0.00
499013,13.67,0.29,2512,0.00,0.00,16,45.04,45.00,9.00,24.13,-3.42,0.94,13.84,0.00
499201,13.78,0.29,2512,0.00,0.00,16,44.69,44.50,9.00,24.62,-3.42,0.94,13.68,0.00
499404,13.67,0.28,2501,0.00,0.00,16,45.04,45.00,8.85,23.16,-3.42,0.94,13.68,0.00
499592,14.01,0.27,2496,0.00,0.00,16,45.39,45.00,8.71,23.25,-3.42,0.94,13.84,0.00
499779,14.24,0.27,2514,0.00,0.00,16,45.04,45.00,8.56,23.34,-3.42,0.94,13.68,0.00
499967,13.90,0.28,2506,0.00,0.00,16,45.39,45.00,8.56,22.06,-3.42,0.92,13.84,0.00
500154,14.01,0.26,2499,0.00,0.00,16,45.39,44.50,8.42,20.76,-3.42,0.92,13.76,0.00
500360,14.36,0.25,2521,0.00,0.00,16,44.69,45.00,8.42,21.27,-3.42,0.92,13.84,0.00
500548,14.81,0.26,2520,0.00,0.00,16,45.39,45.00,8.27,22.67,-3.42,0.92,13.84,0.00
500736,14.70,0.27,2523,0.00,0.00,16,45.39,45.00,8.27,22.24,-3.42,0.92,13.76,0.00
500923,14.70,0.27,2506,0.00,0.00,16,45.39,45.00,8.27,22.49,-3.42,0.92,13.84,0.00
501111,14.47,0.23,2502,0.00,0.00,16,43.98,43.50,7.69,18.88,-3.42,0.86,13.76,0.00
501314,14.36,0.21,2505,0.00,0.00,16,43.28,43.00,7.11,17.03,-3.42,0.84,13.84,0.00
501501,14.81,0.19,2523,0.00,0.00,16,40.47,38.00,6.67,16.07,-3.42,0.84,13.84,0.00
501689,14.36,0.18,2482,0.00,0.00,16,32.03,27.00,6.53,15.70,-3.42,0.82,13.84,0.00
501876,14.81,0.19,2484,0.00,0.00,16,40.12,38.00,6.38,16.00,-3.42,0.84,13.84,0.00
502064,14.24,0.19,2505,0.00,0.00,16,38.71,36.50,6.38,15.78,-3.42,0.82,13.76,0.00
502267,14.36,0.19,2512,0.00,0.00,16,38.01,39.50,6.38,16.29,-3.42,0.84,13.76,0.00
502454,13.78,0.19,2496,0.00,0.00,16,38.71,36.50,6.38,15.78,-3.42,0.82,13.76,0.00
502642,13.90,0.18,2496,0.00,0.00,16,30.98,38.00,6.24,15.92,-3.42,0.82,13.76,0.00
502829,14.36,0.19,2495,0.00,0.00,16,37.30,33.50,6.24,16.14,-3.42,0.82,13.76,0.00
503017,14.47,0.19,2497,0.00,0.00,16,35.20,35.00,6.38,15.70,-3.42,0.84,13.84,0.00
503220,14.81,0.19,2502,0.00,0.00,16,32.38,32.00,6.24,15.19,-3.42,0.84,13.76,0.00
503407,14.81,0.19,2477,0.00,0.00,16,35.55,35.50,6.24,15.33,-3.42,0.82,13.76,0.00
503595,14.70,0.19,2473,0.00,0.00,16,39.41,38.50,6.24,15.92,-3.42,0.82,13.76,0.00
503782,14.59,0.18,2466,0.00,0.00,16,31.33,32.50,6.24,15.05,-3.42,0.82,13.84,0.00
503970,14.81,0.18,2479,0.00,0.00,16,32.38,37.00,6.24,16.14,-3.42,0.82,13.84,0.00
504168,14.24,0.18,2494,0.00,0.00,16,32.73,29.50,6.24,14.66,-3.42,0.82,13.84,0.00
504359,14.81,0.16,2462,0.00,0.00,16,17.97,24.00,5.95,12.85,-3.42,0.76,13.76,0.00
504546,14.70,0.13,2467,0.00,0.00,16,3.20,7.00,4.93,10.10,-3.42,0.68,13.84,0.00
504746,13.32,0.09,2460,0.00,0.00,16,-10.16,-10.50,3.92,7.10,-3.42,0.64,13.84,0.00
504938,16.77,0.10,2446,0.00,0.00,16,-10.16,-10.50,3.77,8.56,-3.42,0.64,13.84,0.00
505127,24.35,0.09,2437,0.00,0.00,16,-10.16,-10.50,3.77,7.06,-3.42,0.64,13.84,0.00
505321,25.72,0.09,2432,0.00,0.00,16,-10.16,-10.50,3.77,7.18,-3.42,0.64,13.84,0.00
505513,23.77,0.09,2421,0.00,0.00,16,-10.16,-10.50,3.92,6.73,-3.11,0.68,13.76,0.00
505696,24.12,0.10,2418,0.00,0.00,16,-10.16,-10.50,4.21,8.14,-3.11,0.72,13.84,0.00
505884,23.89,0.16,2408,0.00,0.00,16,1.80,6.00,4.93,13.09,-3.11,0.82,13.84,0.00
506076,19.87,0.21,2404,0.00,0.00,16,42.93,43.00,5.95,16.81,-3.11,0.86,13.76,0.00
506263,14.13,0.23,2400,0.00,0.00,16,43.98,43.50,6.96,18.41,-3.11,0.88,13.84,0.00
506466,14.01,0.17,2414,0.00,0.00,16,30.62,15.00,6.96,13.19,-3.11,0.64,13.76,0.00
506654,13.44,0.08,2425,0.00,0.00,16,-10.16,-10.50,4.21,5.65,-3.11,0.64,13.84,0.00
506837,15.85,0.08,2391,0.00,0.00,16,-7.70,-8.50,3.92,5.55,-3.11,0.64,13.68,0.00
507040,23.54,0.10,2393,0.00,0.00,16,-7.34,-8.50,3.92,7.37,-3.11,0.64,13.84,0.00
507228,25.15,0.08,2380,0.00,0.00,16,-1.72,-5.50,3.92,6.11,-3.11,0.64,13.84,0.00
507420,24.12,0.08,2355,0.00,0.00,16,-2.07,1.00,3.92,6.44,-2.82,0.64,13.84,0.00
507607,24.23,0.09,2347,0.00,0.00,16,3.55,3.50,3.92,7.37,-2.82,0.64,13.84,0.00
507795,23.89,0.08,2354,0.00,0.00,16,1.80,1.50,3.92,6.48,-2.82,0.64,13.84,0.00
507982,23.89,0.09,2334,0.00,0.00,16,6.72,6.50,3.92,6.77,-2.82,0.64,13.84,0.00
508185,23.77,0.09,2324,0.00,0.00,16,5.66,9.50,3.92,6.73,-2.82,0.66,13.84,0.00
508373,24.23,0.07,2328,0.00,0.00,16,11.64,8.00,3.92,5.10,-2.82,0.66,13.84,0.00
508561,24.12,0.09,2308,0.00,0.00,16,13.40,13.50,4.06,6.55,-2.82,0.68,13.84,0.00
508748,23.89,0.11,2314,0.00,0.00,16,-1.02,-0.50,4.21,7.86,-2.82,0.74,13.84,0.00
508951,24.00,0.14,2312,0.00,0.00,16,12.34,13.50,4.79,11.19,-2.82,0.78,13.84,0.00
509128,18.83,0.15,2295,0.00,0.00,16,16.56,15.50,5.22,10.99,-2.82,0.78,13.76,0.00
509331,14.59,0.14,2295,0.00,0.00,16,13.40,14.00,5.22,10.58,-2.82,0.80,13.76,0.00
509518,15.50,0.16,2304,0.00,0.00,16,23.59,21.00,5.51,11.93,-2.82,0.80,13.76,0.00
509706,14.59,0.15,2261,0.00,0.00,16,21.48,20.50,5.51,11.30,-2.82,0.70,13.76,0.00
509893,14.93,0.09,2269,0.00,0.00,16,0.74,3.50,4.35,5.68,-2.51,0.68,13.76,0.00
510081,14.81,0.08,2271,0.00,0.00,16,3.91,3.50,3.92,5.72,-2.51,0.66,13.84,0.00
510273,19.98,0.08,2260,0.00,0.00,16,3.55,4.50,3.92,5.94,-2.51,0.66,13.84,0.00
510460,25.50,0.06,2267,0.00,0.00,16,15.51,15.50,3.77,5.04,-2.51,0.64,13.84,0.00
510663,23.66,0.07,2243,0.00,0.00,16,15.51,15.50,3.77,5.55,-2.51,0.64,13.84,0.00
510867,23.77,0.07,2246,0.00,0.00,16,15.16,15.00,3.77,5.08,-2.51,0.64,13.92,0.00
511038,24.12,0.06,2231,0.00,0.00,16,15.16,15.00,3.63,4.75,-2.51,0.64,13.84,0.00
511226,24.00,0.07,2235,0.00,0.00,16,15.16,15.00,3.63,5.16,-2.51,0.64,13.84,0.00
511429,24.00,0.06,2204,0.00,0.00,16,15.16,15.00,3.48,4.97,-2.51,0.64,13.84,0.00
511617,24.12,0.05,2204,0.00,0.00,16,15.16,15.00,3.48,3.93,-2.51,0.64,13.84,0.00
511807,23.77,0.07,2194,0.00,0.00,16,15.16,15.00,3.48,4.61,-2.51,0.64,13.84,0.00
511995,23.89,0.06,2199,0.00,0.00,16,15.16,15.00,3.48,4.48,-2.51,0.64,13.84,0.00
512182,24.12,0.06,2193,0.00,0.00,16,15.16,15.00,3.48,4.43,-2.51,0.64,13.84,0.00
512374,24.00,0.07,2167,0.00,0.00,16,15.16,15.00,3.48,5.08,-2.51,0.64,13.84,0.00
512562,23.77,0.05,2155,0.00,0.00,16,14.80,14.50,3.48,3.75,-2.20,0.64,13.84,0.00
512765,23.77,0.06,2161,0.00,0.00,16,14.80,14.50,3.34,3.99,-2.20,0.64,13.76,0.00
512952,23.89,0.05,2145,0.00,0.00,16,14.80,14.50,3.34,3.80,-2.20,0.64,13.84,0.00
513140,24.00,0.06,2154,0.00,0.00,16,14.80,14.50,3.34,4.46,-2.20,0.64,13.76,0.00
513327,23.77,0.06,2134,0.00,0.00,16,14.80,14.50,3.34,3.99,-2.20,0.64,13.76,0.00
513530,24.00,0.05,2137,0.00,0.00,16,14.80,14.50,3.34,3.60,-2.20,0.64,13.76,0.00
513718,24.23,0.05,2133,0.00,0.00,16,14.80,14.50,3.34,3.64,-2.20,0.64,13.84,0.00
513905,24.23,0.06,2108,0.00,0.00,16,14.45,14.00,3.34,3.96,-2.20,0.64,13.84,0.00
514099,23.66,0.05,2115,0.00,0.00,16,14.45,14.00,3.34,3.45,-2.20,0.64,13.84,0.00
514290,24.00,0.05,2110,0.00,0.00,16,14.45,14.00,3.19,3.17,-2.20,0.64,13.84,0.00
514477,23.89,0.06,2090,0.00,0.00,16,14.45,14.00,3.19,3.91,-1.90,0.64,13.84,0.00
514665,24.12,0.04,2075,0.00,0.00,16,14.45,14.00,3.19,2.94,-2.20,0.64,13.84,0.00
514852,24.00,0.06,2068,0.00,0.00,16,14.45,14.00,3.19,3.80,-1.90,0.64,13.92,0.00
515055,24.00,0.04,2066,0.00,0.00,16,14.10,14.00,3.19,2.91,-1.90,0.64,13.84,0.00
515243,23.54,0.05,2061,0.00,0.00,16,14.45,14.00,3.19,3.17,-1.90,0.64,13.84,0.00
515430,23.89,0.05,2045,0.00,0.00,16,14.10,14.00,3.19,3.27,-1.90,0.64,13.84,0.00
518379,24.23,0.05,1850,0.00,0.00,16,14.10,14.00,3.19,3.45,-1.60,0.64,13.84,0.00
518577,24.12,0.06,1832,0.00,0.00,16,14.10,14.00,3.19,3.75,-1.60,0.64,13.84,0.00
518764,23.89,0.06,1815,0.00,0.00,16,14.10,14.00,3.19,4.10,-1.60,0.64,13.84,0.00
518952,23.89,0.07,1803,0.00,0.00,16,14.10,14.00,3.19,4.07,-1.60,0.64,13.84,0.00
519147,23.89,0.07,1784,0.00,0.00,16,14.10,14.00,3.19,3.99,-1.60,0.64,13.76,0.00
519334,24.12,0.07,1762,0.00,0.00,16,14.10,14.00,3.05,4.26,-1.60,0.64,13.84,0.00
519522,23.89,0.07,1737,0.00,0.00,16,14.10,14.00,3.05,4.32,-1.60,0.64,13.76,0.00
519709,23.89,0.07,1730,0.00,0.00,16,14.10,14.00,3.05,4.07,-1.60,0.64,13.84,0.00
519912,24.23,0.08,1715,0.00,0.00,16,14.10,14.00,3.05,4.60,-1.60,0.64,13.84,0.00
520100,24.00,0.09,1682,0.00,0.00,16,14.10,14.00,3.05,4.88,-1.60,0.64,13.68,0.00
520287,24.12,0.08,1679,0.00,0.00,16,14.10,14.00,3.05,4.75,-1.60,0.64,13.76,0.00
520475,24.12,0.08,1651,0.00,0.00,16,14.10,14.00,3.05,4.57,-1.60,0.64,13.76,0.00
520678,24.12,0.08,1652,0.00,0.00,16,14.10,14.00,3.19,4.66,-1.60,0.64,13.84,0.00
520865,23.77,0.09,1617,0.00,0.00,16,14.10,14.00,3.19,5.04,-1.60,0.64,13.84,0.00
521057,24.12,0.09,1608,0.00,0.00,16,14.10,14.00,3.19,4.82,-1.60,0.64,13.76,0.00
521248,23.66,0.10,1590,0.00,0.00,16,14.10,14.00,3.19,5.08,-1.60,0.64,13.84,0.00
521442,23.77,0.09,1572,0.00,0.00,16,14.10,14.00,3.34,4.43,-1.60,0.64,13.84,0.00
521630,23.77,0.08,1550,0.00,0.00,16,14.10,14.00,3.34,4.35,-1.60,0.64,13.76,0.00
521807,24.12,0.09,1525,0.00,0.00,16,14.10,14.00,3.34,4.75,-1.60,0.64,13.84,0.00
522013,24.00,0.10,1514,0.00,0.00,16,14.10,14.00,3.48,5.08,-1.60,0.64,13.84,0.00
522201,23.66,0.10,1490,0.00,0.00,16,14.10,14.00,3.48,4.88,-1.60,0.64,13.84,0.00
522388,23.77,0.09,1490,0.00,0.00,16,14.10,14.00,3.48,4.26,-1.60,0.64,13.84,0.00
522591,23.66,0.10,1466,0.00,0.00,16,14.10,14.00,3.34,4.64,-1.60,0.64,13.84,0.00
522778,23.77,0.09,1446,0.00,0.00,16,14.10,14.00,3.34,4.69,-1.60,0.64,13.76,0.00
522965,24.00,0.10,1443,0.00,0.00,16,14.10,14.00,3.34,4.35,-1.60,0.64,13.84,0.00
523168,23.77,0.09,1412,0.00,0.00,16,14.10,20.00,3.34,4.46,-1.60,0.64,13.76,0.00
523356,23.89,0.10,1406,0.00,0.00,16,14.10,19.00,3.34,4.55,-1.60,0.64,13.84,0.00
523543,23.66,0.10,1383,0.00,0.00,16,14.10,20.00,3.19,4.57,-1.60,0.64,13.68,0.00
523731,23.66,0.10,1367,0.00,0.00,16,14.10,20.00,3.05,4.32,-1.60,0.64,13.84,0.00
523928,23.54,0.10,1281,0.00,0.00,16,14.10,22.00,3.05,4.26,-1.60,0.64,13.76,0.00
524120,22.51,0.10,1170,0.00,0.00,16,14.10,22.00,3.19,3.99,-1.30,0.64,13.84,0.00
524309,17.69,0.12,1057,0.00,0.00,16,14.10,22.00,3.34,4.35,-1.30,0.64,13.84,0.00
524501,13.44,0.11,978,0.00,0.00,16,14.10,22.00,3.63,3.62,-1.30,0.64,13.84,0.00
524680,12.06,0.11,958,0.00,0.00,16,14.10,22.00,3.92,3.62,-1.30,0.64,13.76,0.00
524886,11.60,0.10,946,0.00,0.00,16,14.10,22.00,4.06,3.23,-1.30,0.64,13.84,0.00
525073,11.37,0.11,895,0.00,0.00,16,14.10,22.00,4.06,3.06,-1.30,0.64,13.84,0.00
525261,11.48,0.11,859,0.00,0.00,16,14.10,22.00,4.21,3.29,-1.30,0.64,13.84,0.00
525449,11.83,0.11,843,0.00,0.00,16,14.10,22.00,4.35,3.17,-1.30,0.64,13.84,0.00
525636,12.52,0.10,805,0.00,0.00,16,14.10,22.00,4.50,2.74,-1.30,0.64,13.76,0.00
525824,13.21,0.13,731,0.00,0.00,16,14.10,22.00,4.64,2.89,-1.30,0.64,13.68,0.00
526027,13.90,0.12,735,0.00,0.00,16,14.10,22.00,4.93,3.02,-1.30,0.64,13.76,0.00
526214,14.59,0.13,773,0.00,0.00,16,14.10,18.50,5.22,3.31,-1.30,0.64,13.68,0.00
526406,15.16,0.13,794,0.00,0.00,16,14.10,15.50,5.22,3.36,-1.30,0.64,13.84,0.00
526594,15.39,0.12,800,0.00,0.00,16,14.10,15.00,5.22,3.19,-1.30,0.64,13.68,0.00
526794,15.96,0.13,771,0.00,0.00,16,14.10,17.50,5.22,3.34,-1.30,0.64,13.84,0.00
526983,16.08,0.13,833,0.00,0.00,16,14.10,10.50,5.37,3.58,-1.30,0.64,13.84,0.00
527173,16.19,0.12,829,0.00,0.00,16,14.10,11.50,5.22,3.45,-1.30,0.64,13.76,0.00
527366,16.31,0.13,802,0.00,0.00,16,14.10,15.00,5.22,3.34,-1.30,0.64,13.76,0.00
527557,16.19,0.13,820,0.00,0.00,16,14.10,13.00,5.22,3.50,-1.30,0.64,13.84,0.00
527740,16.19,0.11,830,0.00,0.00,16,14.10,12.00,5.22,3.13,-1.30,0.64,13.84,0.00
527928,16.31,0.13,784,0.00,0.00,16,14.10,17.00,5.22,3.47,-1.30,0.64,13.84,0.00
528131,16.31,0.12,868,0.00,0.00,16,14.10,8.00,5.22,3.34,-1.30,0.64,13.84,0.00
528318,16.31,0.12,838,0.00,0.00,16,14.10,12.00,5.08,3.45,-1.30,0.64,13.84,0.00
528506,16.42,0.12,858,0.00,0.00,16,14.10,10.50,5.08,3.45,-1.30,0.64,13.84,0.00
528693,16.19,0.12,860,0.00,0.00,16,14.10,11.00,4.93,3.36,-1.30,0.64,13.84,0.00
528881,15.96,0.11,860,0.00,0.00,16,14.10,11.50,4.93,3.27,-1.30,0.64,13.76,0.00
529073,16.19,0.12,858,0.00,0.00,16,14.10,12.00,4.93,3.40,-1.30,0.64,13.76,0.00
529270,15.85,0.11,899,0.00,0.00,16,14.10,8.00,4.93,3.34,-1.30,0.64,13.84,0.00
529458,15.85,0.11,878,0.00,0.00,16,14.10,11.50,4.79,3.19,-1.30,0.64,13.68,0.00
529650,15.50,0.11,862,0.00,0.00,16,14.10,13.50,4.79,3.27,-1.30,0.64,13.84,0.00
529837,15.39,0.14,888,0.00,0.00,16,14.10,10.50,4.79,3.36,-1.30,0.72,13.76,0.00
530027,15.39,0.29,943,0.00,0.00,16,19.73,18.00,6.53,8.91,-1.30,0.84,13.76,0.00
530216,14.24,0.23,1473,0.00,0.00,16,28.16,27.50,7.98,11.15,-1.60,0.86,13.68,0.00
530419,12.86,0.20,1955,0.00,0.00,16,37.66,36.50,7.25,12.48,-1.90,0.88,13.76,0.00
530606,16.65,0.20,2292,0.00,0.00,16,38.71,35.50,6.82,14.79,-2.82,0.88,13.76,0.00
530794,15.96,0.22,2240,0.00,0.00,16,41.88,41.50,6.96,16.58,-2.51,0.88,13.76,0.00
530982,14.59,0.20,2199,0.00,0.00,16,40.47,40.00,7.11,14.85,-2.20,0.88,13.84,0.00
531172,14.47,0.21,2225,0.00,0.00,16,40.82,40.50,7.11,15.62,-2.51,0.90,13.84,0.00
531360,14.59,0.27,2278,0.00,0.00,16,43.63,43.50,7.55,20.32,-2.82,0.96,13.76,0.00
531563,14.24,0.31,2319,0.00,0.00,16,43.63,43.50,8.85,23.73,-1.90,1.02,13.76,0.00
531751,14.24,0.36,2379,0.00,0.00,16,43.28,43.00,10.01,27.47,-0.08,1.08,13.76,0.00
531938,14.24,0.38,2427,0.00,0.00,16,41.17,41.50,10.74,30.26,0.54,1.08,13.76,0.00
532126,14.36,0.38,2513,0.00,0.00,16,40.82,40.50,10.88,31.61,0.23,1.08,13.76,0.00
532329,14.24,0.38,2593,0.00,0.00,16,40.12,40.00,11.03,33.35,0.23,1.08,13.76,0.00
532516,14.13,0.38,2672,0.00,0.00,16,39.77,39.50,11.17,34.45,-0.68,1.08,13.68,0.00
532704,13.44,0.30,2685,0.00,0.00,16,43.28,43.00,9.58,27.25,-4.04,0.96,13.76,0.00
