Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
250774,11.24,0.14,2058,0.00,0.00,16,4.26,4.00,9.09,-2.11,0.64,140
250962,11.42,0.14,1806,0.00,0.00,16,5.66,13.00,8.82,-1.49,0.64,140
251149,11.36,0.15,1692,0.00,0.00,16,6.37,14.00,8.23,-1.49,0.64,140
251321,11.31,0.14,1601,0.00,0.00,16,6.72,14.50,7.46,-1.49,0.64,140
251509,11.39,0.14,1543,0.00,0.00,16,7.07,15.00,6.99,-1.49,0.64,140
251696,11.49,0.14,1531,0.00,0.00,16,7.42,15.00,7.26,-1.49,0.66,140
251868,11.78,0.17,1515,0.00,0.00,16,11.99,9.00,7.57,-1.49,0.78,140
252055,12.92,0.18,1693,0.00,0.00,16,25.00,20.50,10.28,-1.49,0.78,140
252243,14.82,0.18,1775,0.00,0.00,16,31.68,32.00,10.43,-1.49,0.80,140
252415,15.23,0.20,1759,0.00,0.00,16,33.09,32.00,10.84,-1.49,0.84,140
252602,14.72,0.26,1764,0.00,0.00,16,34.49,33.00,14.60,-1.49,0.92,140
252790,13.11,0.34,1798,0.00,0.00,16,38.01,37.00,20.32,-0.89,1.00,140
252962,13.53,0.36,1839,0.00,0.00,16,38.01,36.50,22.41,-0.27,1.02,140
253149,14.62,0.36,1905,0.00,0.00,16,38.36,36.50,23.06,0.04,1.06,140
253321,14.95,0.38,1961,0.00,0.00,16,38.01,37.00,24.62,0.97,1.06,140
253508,14.90,0.37,2009,0.00,0.00,16,38.71,38.00,24.90,0.97,1.06,140
253696,14.95,0.34,2082,0.00,0.00,16,40.82,40.00,23.34,-1.18,0.98,140
253868,14.48,0.30,2142,0.00,0.00,16,41.52,41.50,20.14,-2.11,0.90,140
254055,13.44,0.25,2166,0.00,0.00,16,41.17,41.50,16.96,-2.11,0.86,140
254243,12.97,0.19,2192,0.00,0.00,16,34.84,40.00,12.75,-2.42,0.78,140
254415,12.23,0.14,2193,0.00,0.00,16,20.78,23.50,9.18,-2.42,0.74,140
254602,11.70,0.10,2176,0.00,0.00,16,16.91,16.50,7.29,-2.42,0.68,140
254793,11.86,0.09,2152,0.00,0.00,16,11.99,14.00,6.33,-2.11,0.64,140
254965,12.16,0.10,2134,0.00,0.00,16,4.61,8.00,7.17,-2.11,0.64,140
255152,12.67,0.10,2104,0.00,0.00,16,3.55,3.50,7.21,-2.11,0.64,140
255340,12.10,0.10,2069,0.00,0.00,16,3.55,3.50,6.59,-1.80,0.64,142
255512,12.31,0.10,2030,0.00,0.00,16,3.55,3.50,7.03,-1.80,0.64,142
255704,11.78,0.10,2000,0.00,0.00,16,3.55,3.50,6.18,-1.80,0.64,142
255891,11.67,0.10,1952,0.00,0.00,16,3.91,3.50,6.66,-1.49,0.64,142
256063,12.31,0.11,1925,0.00,0.00,16,3.91,3.50,6.55,-1.49,0.64,142
256251,12.14,0.10,1905,0.00,0.00,16,4.26,11.00,6.40,-1.49,0.64,142
256427,11.66,0.10,1864,0.00,0.00,16,4.61,12.00,6.11,-1.49,0.64,142
256615,11.91,0.10,1846,0.00,0.00,16,4.61,12.00,5.62,-1.49,0.64,142
256787,12.29,0.11,1781,0.00,0.00,16,5.66,13.00,6.01,-1.49,0.64,142
256974,12.43,0.13,1545,0.00,0.00,16,6.72,14.50,6.55,-1.49,0.64,142
257161,13.29,0.12,1407,0.00,0.00,16,7.07,15.00,5.85,-1.49,0.64,142
257333,13.15,0.13,1271,0.00,0.00,16,7.42,15.50,5.59,-1.49,0.64,142
257521,12.95,0.14,1193,0.00,0.00,16,7.42,15.50,5.46,-1.18,0.64,142
257708,13.18,0.16,1082,0.00,0.00,16,7.77,15.50,5.68,-1.18,0.64,142
257880,14.20,0.17,1031,0.00,0.00,16,7.77,15.50,5.78,-1.18,0.64,142
258068,14.84,0.18,975,0.00,0.00,16,7.77,15.50,5.74,-1.18,0.64,142
258255,15.92,0.18,958,0.00,0.00,16,7.77,15.50,5.72,-1.18,0.64,142
258443,16.99,0.17,996,0.00,0.00,16,7.77,15.50,5.85,-1.18,0.64,142
258615,16.99,0.16,1082,0.00,0.00,16,7.77,2.50,5.85,-1.18,0.64,142
258802,15.56,0.16,1099,0.00,0.00,16,7.77,3.50,5.91,-1.18,0.64,142
258974,15.20,0.16,1076,0.00,0.00,16,7.77,5.00,5.91,-1.18,0.64,142
259162,14.98,0.16,1081,0.00,0.00,16,7.77,6.00,5.87,-1.18,0.64,142
259349,14.85,0.16,1084,0.00,0.00,16,7.77,7.00,5.87,-1.18,0.64,142
259521,14.60,0.16,1101,0.00,0.00,16,7.77,5.50,5.85,-1.18,0.64,142
259708,14.44,0.16,1101,0.00,0.00,16,7.77,6.00,5.98,-1.18,0.64,142
259896,14.48,0.16,1120,0.00,0.00,16,7.77,5.00,5.91,-1.18,0.64,142
260068,14.39,0.16,1130,0.00,0.00,16,7.77,3.50,5.85,-1.18,0.64,142
260255,14.18,0.16,1126,0.00,0.00,16,7.77,5.00,5.91,-1.18,0.66,142
260443,14.20,0.19,1145,0.00,0.00,16,8.83,7.50,7.57,-1.18,0.72,142
260630,14.23,0.20,1259,0.00,0.00,16,14.10,12.50,8.31,-1.49,0.78,142
260802,13.50,0.24,1345,0.00,0.00,16,25.70,21.00,10.33,-1.49,0.82,142
260989,13.23,0.26,1507,0.00,0.00,16,29.57,29.00,12.85,-1.49,0.86,142
261166,14.53,0.27,1655,0.00,0.00,16,30.98,30.50,14.60,-1.49,0.88,142
261353,14.77,0.28,1680,0.00,0.00,16,32.38,32.00,15.77,-1.49,0.88,142
261525,14.81,0.28,1677,0.00,0.00,16,32.38,32.00,15.92,-1.49,0.90,142
264339,14.71,0.40,1802,0.00,0.00,16,33.79,33.50,24.03,0.35,1.04,144
264516,14.65,0.38,1900,0.00,0.00,16,36.95,36.00,24.22,0.35,1.04,144
264704,15.16,0.38,1964,0.00,0.00,16,37.30,37.50,24.71,0.66,1.04,144
264891,14.72,0.37,2031,0.00,0.00,16,38.71,38.00,25.31,0.66,1.04,144
265063,14.57,0.37,2080,0.00,0.00,16,38.71,38.00,26.31,0.35,1.04,144
265250,14.37,0.37,2127,0.00,0.00,16,40.12,39.00,25.99,0.35,1.04,144
265438,14.68,0.36,2182,0.00,0.00,16,40.82,40.50,26.51,0.04,1.04,144
265610,14.30,0.36,2240,0.00,0.00,16,41.52,40.00,27.48,-0.27,1.04,144
265797,14.10,0.37,2318,0.00,0.00,16,41.17,40.50,28.22,-0.27,1.04,144
265985,14.04,0.37,2374,0.00,0.00,16,40.82,41.50,28.86,-0.27,1.04,144
266157,13.84,0.38,2444,0.00,0.00,16,41.17,41.50,30.40,-0.58,1.06,144
266344,13.77,0.37,2506,0.00,0.00,16,41.17,40.00,31.20,-0.58,1.06,144
266531,13.72,0.37,2547,0.00,0.00,16,41.17,41.50,31.87,-0.89,1.04,144
266703,13.36,0.37,2628,0.00,0.00,16,40.82,41.00,32.54,-0.89,1.04,144
266891,13.57,0.37,2667,0.00,0.00,16,41.17,40.50,32.89,-1.18,1.04,144
267078,13.67,0.37,2704,0.00,0.00,16,41.17,41.50,32.55,-1.18,1.04,144
269922,11.50,0.11,2774,0.00,0.00,16,5.66,5.50,10.17,-4.25,0.64,145
270094,11.57,0.11,2761,0.00,0.00,16,5.66,5.50,10.13,-4.25,0.64,145
270282,11.59,0.11,2713,0.00,0.00,16,5.66,5.00,9.79,-4.25,0.64,145
270454,11.62,0.11,2682,0.00,0.00,16,5.31,5.00,9.61,-4.25,0.64,145
270641,11.63,0.11,2660,0.00,0.00,16,5.31,5.00,9.31,-3.94,0.64,145
270813,11.68,0.11,2628,0.00,0.00,16,4.96,4.50,9.26,-3.64,0.64,145
271000,11.70,0.10,2576,0.00,0.00,16,4.96,4.50,8.78,-3.64,0.64,145
271172,11.75,0.10,2558,0.00,0.00,16,4.61,4.50,8.18,-3.64,0.64,145
271360,11.83,0.10,2496,0.00,0.00,16,4.26,4.50,8.69,-3.35,0.64,145
271547,11.87,0.10,2468,0.00,0.00,16,4.26,4.00,8.60,-3.35,0.64,145
271735,11.79,0.10,2430,0.00,0.00,16,4.26,4.00,8.22,-3.04,0.64,145
271907,11.79,0.10,2391,0.00,0.00,16,4.26,4.00,8.31,-3.04,0.64,145
272094,11.82,0.10,2354,0.00,0.00,16,4.26,4.00,7.74,-3.04,0.64,145
272281,11.82,0.11,2330,0.00,0.00,16,4.26,4.00,8.39,-2.73,0.68,145
272453,11.82,0.12,2320,0.00,0.00,16,4.61,3.00,9.00,-2.73,0.72,145
272641,11.84,0.14,2275,0.00,0.00,16,9.53,7.00,10.08,-2.73,0.76,145
272828,12.02,0.15,2251,0.00,0.00,16,19.73,17.00,10.78,-2.42,0.80,145
273000,14.11,0.16,2232,0.00,0.00,16,25.70,25.00,11.65,-2.42,0.82,145
273188,15.27,0.17,2247,0.00,0.00,16,30.62,28.00,12.46,-2.42,0.82,145
273360,15.37,0.18,2235,0.00,0.00,16,32.38,31.50,13.01,-2.42,0.84,145
273547,14.53,0.18,2252,0.00,0.00,16,32.73,32.00,13.26,-2.42,0.84,145
273735,14.32,0.19,2255,0.00,0.00,16,35.90,32.00,13.56,-2.42,0.84,145
273906,14.14,0.19,2279,0.00,0.00,16,38.01,38.00,14.78,-2.42,0.84,145
274094,14.13,0.20,2280,0.00,0.00,16,39.77,39.00,14.90,-2.42,0.84,145
274281,13.87,0.20,2279,0.00,0.00,16,40.47,41.00,15.31,-2.73,0.84,145
274467,13.83,0.20,2308,0.00,0.00,16,41.52,41.50,15.46,-2.73,0.86,145
274655,13.92,0.21,2314,0.00,0.00,16,41.88,41.50,15.91,-2.73,0.84,145
274827,13.93,0.20,2345,0.00,0.00,16,41.88,41.50,15.98,-2.73,0.84,145
275014,14.12,0.20,2350,0.00,0.00,16,42.23,42.00,16.05,-2.73,0.84,145
275202,14.10,0.20,2362,0.00,0.00,16,42.23,42.00,16.20,-3.04,0.84,145
275374,13.79,0.20,2366,0.00,0.00,16,42.23,42.00,16.13,-3.04,0.84,145
275566,13.94,0.20,2384,0.00,0.00,16,42.58,42.50,16.58,-3.04,0.84,147
275738,13.90,0.20,2413,0.00,0.00,16,42.58,41.50,15.98,-3.04,0.84,147
275925,14.12,0.19,2406,0.00,0.00,16,39.77,41.00,15.91,-3.04,0.82,147
276113,14.02,0.19,2424,0.00,0.00,16,33.79,39.00,15.53,-3.04,0.82,147
276284,13.69,0.18,2426,0.00,0.00,16,34.14,35.00,15.04,-3.04,0.82,147
276472,13.53,0.17,2422,0.00,0.00,16,30.27,28.00,14.14,-3.04,0.80,147
276663,13.46,0.18,2472,0.00,0.00,16,29.22,26.50,14.20,-3.35,0.80,147
276835,13.71,0.17,2471,0.00,0.00,16,25.00,21.50,13.43,-3.35,0.80,147
277022,13.52,0.16,2464,0.00,0.00,16,23.24,16.50,12.63,-3.35,0.80,147
277210,13.71,0.17,2460,0.00,0.00,16,22.54,22.00,13.43,-3.35,0.78,147
277382,13.43,0.17,2479,0.00,0.00,16,22.89,24.50,13.56,-3.35,0.78,147
277569,13.18,0.16,2449,0.00,0.00,16,21.13,22.00,13.37,-3.35,0.78,147
277756,13.14,0.16,2460,0.00,0.00,16,18.32,17.50,12.79,-3.35,0.78,147
277928,13.45,0.15,2460,0.00,0.00,16,16.91,13.00,12.14,-3.35,0.78,147
278116,14.05,0.16,2444,0.00,0.00,16,19.02,19.00,12.90,-3.04,0.78,147
278288,13.42,0.15,2453,0.00,0.00,16,18.32,17.50,12.79,-3.35,0.78,147
278475,13.65,0.16,2423,0.00,0.00,16,16.56,19.50,12.79,-3.04,0.78,147
278663,13.92,0.16,2399,0.00,0.00,16,19.02,18.50,12.63,-3.04,0.76,147
278835,13.82,0.13,2344,0.00,0.00,16,5.31,5.50,9.88,-3.04,0.70,147
279023,14.02,0.11,2334,0.00,0.00,16,-2.07,-2.50,8.56,-3.04,0.68,147
279210,13.63,0.09,2321,0.00,0.00,16,2.50,0.00,7.29,-2.73,0.64,147
279382,13.94,0.10,2289,0.00,0.00,16,3.91,3.00,7.37,-2.73,0.64,147
279569,13.76,0.10,2232,0.00,0.00,16,3.91,3.50,7.33,-2.42,0.64,147
279757,13.23,0.10,2193,0.00,0.00,16,3.91,3.50,7.41,-2.42,0.64,147
279932,12.43,0.10,2175,0.00,0.00,16,3.91,3.50,7.29,-2.11,0.64,147
280119,12.77,0.10,2132,0.00,0.00,16,3.55,3.50,7.10,-2.11,0.64,147
280307,11.86,0.10,2100,0.00,0.00,16,3.55,3.50,6.88,-2.11,0.64,149
280483,11.58,0.10,2068,0.00,0.00,16,3.55,3.50,6.77,-1.80,0.64,149
280655,11.72,0.10,2046,0.00,0.00,16,3.55,3.50,6.55,-1.80,0.64,149
280843,11.94,0.10,2010,0.00,0.00,16,3.55,3.50,6.55,-1.80,0.64,149
281030,11.76,0.09,1977,0.00,0.00,16,3.55,3.50,6.00,-1.49,0.64,149
281207,11.49,0.10,1928,0.00,0.00,16,3.91,3.50,6.48,-1.49,0.64,149
281394,11.59,0.10,1908,0.00,0.00,16,4.26,3.50,6.44,-1.49,0.64,149
281581,11.69,0.10,1893,0.00,0.00,16,4.26,4.00,6.37,-1.49,0.64,149
281753,11.64,0.08,1872,0.00,0.00,16,4.26,11.00,5.46,-1.49,0.64,149
281945,11.71,0.10,1840,0.00,0.00,16,4.61,11.50,6.04,-1.49,0.64,149
282118,11.75,0.10,1818,0.00,0.00,16,4.96,11.00,6.11,-1.49,0.64,149
282305,11.85,0.10,1790,0.00,0.00,16,4.96,11.50,5.91,-1.49,0.64,149
282492,11.83,0.10,1770,0.00,0.00,16,4.96,13.00,6.11,-1.49,0.64,149
285495,14.51,0.16,1094,0.00,0.00,16,7.77,15.50,5.72,-1.18,0.64,151
285683,15.14,0.18,1092,0.00,0.00,16,7.77,15.50,6.66,-1.18,0.64,151
285855,15.55,0.17,1169,0.00,0.00,16,7.42,6.50,6.66,-1.18,0.64,151
286042,15.53,0.18,1196,0.00,0.00,16,7.42,4.50,7.10,-1.18,0.64,151
286230,15.34,0.18,1218,0.00,0.00,16,7.42,4.50,7.46,-1.49,0.64,151
286402,15.16,0.18,1216,0.00,0.00,16,7.42,3.50,7.66,-1.49,0.64,151
286589,14.90,0.19,1243,0.00,0.00,16,7.42,1.50,7.98,-1.49,0.64,151
286777,14.62,0.19,1278,0.00,0.00,16,7.42,1.00,8.06,-1.49,0.64,151
286948,14.36,0.18,1286,0.00,0.00,16,7.42,0.50,7.94,-1.49,0.64,151
287136,14.30,0.19,1291,0.00,0.00,16,7.42,3.00,8.11,-1.49,0.64,151
287323,14.36,0.18,1297,0.00,0.00,16,7.42,1.50,7.82,-1.49,0.64,151
287495,14.24,0.16,1289,0.00,0.00,16,7.42,3.00,6.04,-1.49,0.64,151
287683,13.61,0.14,1274,0.00,0.00,16,7.42,6.50,5.85,-1.49,0.64,151
287870,13.74,0.16,1255,0.00,0.00,16,7.42,8.00,6.77,-1.49,0.70,151
288042,13.59,0.21,1278,0.00,0.00,16,13.75,9.50,7.66,-1.49,0.82,151
290888,14.25,0.32,2403,0.00,0.00,16,44.34,44.00,25.79,-1.80,1.00,151
291075,14.18,0.33,2488,0.00,0.00,16,43.98,43.50,27.58,-2.42,0.98,151
291247,14.07,0.30,2645,0.00,0.00,16,43.98,43.50,26.62,-3.04,0.96,151
291435,14.01,0.29,2741,0.00,0.00,16,43.63,43.50,26.94,-4.25,0.96,151
291607,13.81,0.28,2930,0.00,0.00,16,43.98,43.50,27.37,-4.25,0.96,151
291811,13.79,0.26,2980,0.00,0.00,16,44.34,44.00,25.90,-4.25,0.94,151
291984,13.79,0.25,3046,0.00,0.00,16,44.34,44.00,25.60,-4.25,0.94,151
292172,14.23,0.21,3129,0.00,0.00,16,30.62,44.00,22.88,-4.25,0.64,151
292343,11.49,0.11,2901,0.00,0.00,16,-4.88,-8.50,9.99,-4.25,0.64,151
292531,11.16,0.13,2555,0.00,0.00,16,4.61,4.50,11.44,-3.64,0.64,151
292718,11.34,0.13,2276,0.00,0.00,16,3.91,4.00,10.08,-3.04,0.64,151
292890,11.42,0.13,2046,0.00,0.00,16,3.91,3.50,8.73,-1.49,0.64,153
293081,11.63,0.15,1795,0.00,0.00,16,5.31,13.00,8.78,-1.49,0.64,153
293269,11.42,0.15,1651,0.00,0.00,16,6.02,14.00,8.44,-1.49,0.64,153
293441,11.47,0.15,1557,0.00,0.00,16,6.72,14.00,7.74,-1.49,0.64,153
293633,11.53,0.14,1503,0.00,0.00,16,7.07,15.00,7.54,-1.49,0.64,153
293805,11.59,0.13,1441,0.00,0.00,16,7.07,15.00,5.72,-1.49,0.68,153
293992,11.65,0.14,1378,0.00,0.00,16,9.88,8.00,6.62,-1.49,0.70,153
294179,12.15,0.16,1417,0.00,0.00,16,15.51,13.50,7.46,-1.49,0.76,153
294351,14.01,0.19,1615,0.00,0.00,16,28.87,20.00,9.99,-1.49,0.80,153
294539,15.95,0.20,1767,0.00,0.00,16,32.73,32.00,11.13,-1.49,0.82,153
294726,15.68,0.22,1683,0.00,0.00,16,31.33,31.00,11.45,-1.49,0.84,153
294898,14.51,0.25,1722,0.00,0.00,16,32.03,32.00,13.95,-1.49,0.86,153
295086,14.00,0.27,1754,0.00,0.00,16,33.44,33.50,16.05,-1.49,0.90,153
295258,13.86,0.28,1778,0.00,0.00,16,34.84,34.00,16.72,-1.49,0.90,153
295445,14.20,0.28,1799,0.00,0.00,16,35.55,35.50,17.47,-1.49,0.90,153
295633,14.27,0.29,1845,0.00,0.00,16,36.95,36.50,18.01,-1.49,0.92,153
295820,14.41,0.29,1880,0.00,0.00,16,37.66,37.00,18.32,-1.49,0.92,153
296007,14.60,0.29,1932,0.00,0.00,16,38.01,38.00,18.72,-1.49,0.94,153
296179,14.55,0.29,1964,0.00,0.00,16,39.41,39.00,18.71,-1.49,0.94,153
296367,14.51,0.28,1985,0.00,0.00,16,40.12,39.00,18.41,-1.49,0.90,153
296554,13.73,0.24,2026,0.00,0.00,16,38.71,39.50,15.04,-1.80,0.86,153
296731,13.40,0.21,2065,0.00,0.00,16,38.36,38.50,13.95,-1.80,0.84,153
296918,13.83,0.19,2080,0.00,0.00,16,37.30,37.00,13.01,-1.80,0.82,153
297090,14.04,0.18,2078,0.00,0.00,16,35.55,36.00,12.52,-1.80,0.82,153
297278,13.48,0.16,2108,0.00,0.00,16,30.98,33.00,11.44,-2.11,0.80,153
297454,13.18,0.15,2133,0.00,0.00,16,28.87,28.00,10.68,-2.11,0.80,153
297646,13.34,0.15,2126,0.00,0.00,16,29.22,28.50,10.63,-2.11,0.80,153
297821,13.35,0.15,2126,0.00,0.00,16,28.52,29.50,10.43,-2.11,0.80,153
298008,13.46,0.13,2101,0.00,0.00,16,25.00,27.00,9.53,-2.11,0.78,153
298196,14.18,0.14,2105,0.00,0.00,16,27.46,27.50,9.97,-2.11,0.78,153
298368,14.48,0.14,2093,0.00,0.00,16,27.11,28.50,9.88,-2.11,0.78,153
298555,14.13,0.14,2102,0.00,0.00,16,27.81,27.00,9.75,-2.11,0.78,153
298742,14.39,0.14,2106,0.00,0.00,16,27.81,26.00,9.35,-1.80,0.78,153
298914,14.56,0.14,2106,0.00,0.00,16,26.76,27.00,9.61,-2.11,0.78,154
299102,14.49,0.14,2097,0.00,0.00,16,27.81,27.00,9.44,-2.11,0.78,154
299289,14.64,0.14,2092,0.00,0.00,16,27.11,28.00,9.66,-1.80,0.78,154
299461,14.72,0.14,2071,0.00,0.00,16,28.87,27.00,9.48,-2.11,0.78,154
299649,14.48,0.14,2098,0.00,0.00,16,29.22,27.00,9.56,-2.11,0.78,154
299820,14.60,0.13,2080,0.00,0.00,16,27.81,29.50,9.39,-1.80,0.78,154
300010,15.16,0.14,2070,0.00,0.00,16,28.87,29.50,9.48,-1.80,0.78,154
300197,15.13,0.14,2068,0.00,0.00,16,30.62,29.50,9.44,-1.80,0.78,154
300369,14.67,0.13,2080,0.00,0.00,16,27.81,29.00,9.09,-1.80,0.78,154
300557,14.25,0.14,2055,0.00,0.00,16,29.57,30.00,9.39,-1.80,0.78,154
300744,14.90,0.14,2059,0.00,0.00,16,30.98,30.00,9.44,-1.80,0.78,154
300916,14.85,0.14,2070,0.00,0.00,16,29.92,29.00,9.39,-1.80,0.78,154
301103,14.77,0.14,2057,0.00,0.00,16,29.92,30.00,9.44,-1.80,0.78,154
301291,14.73,0.14,2069,0.00,0.00,16,29.92,29.50,9.53,-1.80,0.78,154
301463,14.82,0.14,2066,0.00,0.00,16,32.03,29.50,9.35,-1.80,0.78,154
301650,14.54,0.14,2055,0.00,0.00,16,30.98,30.00,9.35,-1.80,0.78,154
301838,14.44,0.14,2045,0.00,0.00,16,31.33,31.00,9.44,-1.80,0.78,154
302010,14.62,0.14,2045,0.00,0.00,16,30.27,31.00,9.44,-1.80,0.78,154
302197,14.31,0.14,2042,0.00,0.00,16,31.33,32.00,9.22,-1.80,0.78,154
302384,14.72,0.14,2024,0.00,0.00,16,32.38,33.00,9.53,-1.80,0.78,154
302556,14.74,0.14,2028,0.00,0.00,16,33.09,32.00,9.21,-1.80,0.78,154
302748,14.85,0.14,2025,0.00,0.00,16,33.09,32.50,9.53,-1.80,0.80,154
302920,14.85,0.16,2026,0.00,0.00,16,34.14,34.00,10.43,-1.80,0.80,154
303108,14.87,0.17,2032,0.00,0.00,16,35.20,34.50,11.28,-1.80,0.84,154
303295,14.77,0.20,2044,0.00,0.00,16,38.01,38.00,13.88,-1.80,0.88,154
303467,14.41,0.22,2070,0.00,0.00,16,39.41,39.00,15.17,-1.80,0.90,154
303655,14.74,0.24,2099,0.00,0.00,16,40.82,39.50,17.02,-2.11,0.94,154
303842,14.68,0.28,2106,0.00,0.00,16,41.88,41.00,18.72,-2.11,0.94,154
304030,14.53,0.27,2142,0.00,0.00,16,41.88,41.50,19.58,-2.11,0.96,154
304217,14.29,0.27,2172,0.00,0.00,16,42.23,42.00,19.82,-2.11,0.96,154
304389,14.34,0.28,2240,0.00,0.00,16,42.93,43.00,20.92,-2.42,0.96,154
304561,13.98,0.28,2272,0.00,0.00,16,43.63,43.50,20.92,-2.73,0.96,154
304748,14.12,0.29,2286,0.00,0.00,16,44.34,43.50,21.79,-2.73,0.96,154
304936,14.00,0.28,2337,0.00,0.00,16,45.04,44.50,21.71,-2.73,0.94,154
305108,13.83,0.26,2355,0.00,0.00,16,44.34,44.50,18.87,-2.73,0.86,154
305295,12.70,0.21,2383,0.00,0.00,16,42.93,42.50,17.02,-3.04,0.84,154
305487,12.96,0.18,2406,0.00,0.00,16,33.44,42.50,14.90,-3.04,0.80,156
305664,12.81,0.16,2415,0.00,0.00,16,20.43,23.50,12.41,-3.04,0.76,156
305851,12.19,0.14,2372,0.00,0.00,16,11.29,13.00,10.98,-3.04,0.74,156
306023,12.14,0.13,2372,0.00,0.00,16,3.55,3.50,9.70,-3.04,0.70,156
306213,12.57,0.11,2353,0.00,0.00,16,-3.12,-3.00,8.19,-3.04,0.64,156
306401,14.66,0.11,2328,0.00,0.00,16,1.45,-1.00,8.39,-2.73,0.64,156
306573,14.39,0.10,2284,0.00,0.00,16,3.91,3.50,7.41,-2.73,0.64,156
306760,13.05,0.10,2255,0.00,0.00,16,3.91,3.50,7.82,-2.42,0.64,156
306932,13.36,0.10,2205,0.00,0.00,16,3.91,3.50,7.22,-2.42,0.64,156
307119,12.46,0.10,2183,0.00,0.00,16,3.91,3.50,7.26,-2.42,0.64,156
307307,12.22,0.10,2158,0.00,0.00,16,3.55,3.50,7.10,-2.11,0.64,156
307479,11.85,0.10,2122,0.00,0.00,16,3.55,3.50,6.92,-2.11,0.64,156
307666,11.50,0.10,2094,0.00,0.00,16,3.55,3.50,6.77,-1.80,0.64,156
307854,11.94,0.10,2064,0.00,0.00,16,3.55,3.50,6.66,-1.80,0.64,156
308030,11.67,0.10,2025,0.00,0.00,16,3.55,3.50,6.18,-1.80,0.64,156
308218,11.47,0.10,1991,0.00,0.00,16,3.55,3.50,6.92,-1.49,0.68,156
308390,11.71,0.12,1975,0.00,0.00,16,3.55,3.50,7.65,-1.49,0.68,156
308578,11.60,0.12,1954,0.00,0.00,16,3.91,3.50,7.62,-1.49,0.68,156
308765,11.59,0.11,1917,0.00,0.00,16,3.91,3.50,7.14,-1.49,0.68,156
308953,12.02,0.12,1892,0.00,0.00,16,4.26,4.00,7.29,-1.49,0.68,156
309125,12.90,0.12,1863,0.00,0.00,16,4.26,4.00,7.33,-1.49,0.68,156
309312,13.74,0.12,1827,0.00,0.00,16,4.61,12.50,7.29,-1.49,0.68,156
309500,14.08,0.12,1819,0.00,0.00,16,4.61,11.00,7.14,-1.49,0.68,156
309687,14.53,0.12,1780,0.00,0.00,16,6.72,5.00,7.21,-1.49,0.68,156
309866,14.58,0.12,1779,0.00,0.00,16,6.37,6.50,7.21,-1.49,0.68,156
310051,14.61,0.12,1752,0.00,0.00,16,8.83,8.00,7.10,-1.49,0.68,156
310223,14.56,0.12,1742,0.00,0.00,16,14.10,12.50,6.66,-1.49,0.70,156
310410,14.62,0.12,1716,0.00,0.00,16,19.02,18.50,6.73,-1.49,0.70,156
310598,14.49,0.12,1715,0.00,0.00,16,24.65,21.50,6.66,-1.49,0.70,156
310770,14.60,0.13,1706,0.00,0.00,16,28.87,27.50,7.17,-1.49,0.72,156
310957,14.67,0.15,1704,0.00,0.00,16,29.92,29.50,8.14,-1.49,0.76,156
311145,14.82,0.16,1709,0.00,0.00,16,30.27,29.50,8.74,-1.49,0.76,156
311317,15.14,0.16,1702,0.00,0.00,16,30.27,30.00,9.31,-1.49,0.78,156
311504,15.52,0.17,1700,0.00,0.00,16,30.62,30.50,9.44,-1.49,0.76,156
311691,15.43,0.16,1718,0.00,0.00,16,30.27,29.50,8.58,-1.49,0.78,156
311868,15.55,0.17,1734,0.00,0.00,16,30.98,30.50,9.56,-1.49,0.78,156
312055,15.37,0.16,1737,0.00,0.00,16,30.98,30.50,9.13,-1.49,0.78,156
312227,15.06,0.17,1730,0.00,0.00,16,30.98,30.50,9.56,-1.49,0.78,156
312419,15.03,0.16,1732,0.00,0.00,16,30.98,30.50,9.61,-1.49,0.78,158
312592,14.82,0.16,1743,0.00,0.00,16,30.98,30.50,9.35,-1.49,0.78,158
312779,14.87,0.17,1758,0.00,0.00,16,31.33,31.00,9.66,-1.49,0.78,158
312966,14.84,0.16,1768,0.00,0.00,16,31.33,31.50,9.70,-1.49,0.78,158
313138,14.60,0.16,1789,0.00,0.00,16,31.68,31.50,9.52,-1.49,0.78,158
313326,14.51,0.16,1781,0.00,0.00,16,31.68,31.50,9.48,-1.49,0.78,158
313513,14.61,0.15,1792,0.00,0.00,16,31.68,31.00,9.13,-1.49,0.78,158
313701,14.74,0.16,1797,0.00,0.00,16,31.68,31.50,9.31,-1.49,0.78,158
313873,14.65,0.16,1800,0.00,0.00,16,32.03,32.00,9.56,-1.49,0.78,158
314060,14.43,0.16,1797,0.00,0.00,16,31.68,32.00,9.70,-1.49,0.78,158
314232,14.20,0.16,1816,0.00,0.00,16,32.38,32.00,9.61,-1.49,0.78,158
314420,14.19,0.16,1828,0.00,0.00,16,32.03,32.00,9.53,-1.49,0.78,158
314607,14.36,0.15,1820,0.00,0.00,16,32.38,32.00,9.52,-1.49,0.78,158
314779,14.60,0.16,1844,0.00,0.00,16,32.03,32.00,9.61,-1.49,0.78,158
314966,14.75,0.16,1843,0.00,0.00,16,32.73,32.00,9.30,-1.49,0.78,158
